"Step","desert-tree-2 - train/loss","desert-tree-2 - train/loss__MIN","desert-tree-2 - train/loss__MAX"
"2884","1.8769","1.8769","1.8769"
"2885","1.8769","1.8769","1.8769"
"2886","1.8501","1.8501","1.8501"
"2887","1.8501","1.8501","1.8501"
"2888","1.6884","1.6884","1.6884"
"2889","1.6884","1.6884","1.6884"
"2890","1.7448","1.7448","1.7448"
"2891","1.7448","1.7448","1.7448"
"2892","1.6692","1.6692","1.6692"
"2893","1.6692","1.6692","1.6692"
"2894","1.7472","1.7472","1.7472"
"2895","1.7472","1.7472","1.7472"
"2896","1.6238","1.6238","1.6238"
"2897","1.6238","1.6238","1.6238"
"2898","1.8067","1.8067","1.8067"
"2899","1.8067","1.8067","1.8067"
"2900","2.2001","2.2001","2.2001"
"2901","2.2001","2.2001","2.2001"
"2902","1.8443","1.8443","1.8443"
"2903","1.8443","1.8443","1.8443"
"2904","1.6584","1.6584","1.6584"
"2905","1.6584","1.6584","1.6584"
"2906","1.9245","1.9245","1.9245"
"2907","1.9245","1.9245","1.9245"
"2908","1.6825","1.6825","1.6825"
"2909","1.6825","1.6825","1.6825"
"2910","2.0069","2.0069","2.0069"
"2911","2.0069","2.0069","2.0069"
"2912","1.897","1.897","1.897"
"2913","1.897","1.897","1.897"
"2914","1.6867","1.6867","1.6867"
"2915","1.6867","1.6867","1.6867"
"2916","1.5829","1.5829","1.5829"
"2917","1.5829","1.5829","1.5829"
"2918","1.6021","1.6021","1.6021"
"2919","1.6021","1.6021","1.6021"
"2920","1.7345","1.7345","1.7345"
"2921","1.7345","1.7345","1.7345"
"2922","1.8406","1.8406","1.8406"
"2923","1.8406","1.8406","1.8406"
"2924","1.7567","1.7567","1.7567"
"2925","1.7567","1.7567","1.7567"
"2926","1.7412","1.7412","1.7412"
"2927","1.7412","1.7412","1.7412"
"2928","1.7022","1.7022","1.7022"
"2929","1.7022","1.7022","1.7022"
"2930","1.6536","1.6536","1.6536"
"2931","1.6536","1.6536","1.6536"
"2932","1.9058","1.9058","1.9058"
"2933","1.9058","1.9058","1.9058"
"2934","1.6481","1.6481","1.6481"
"2935","1.6481","1.6481","1.6481"
"2936","1.7355","1.7355","1.7355"
"2937","1.7355","1.7355","1.7355"
"2938","1.6978","1.6978","1.6978"
"2939","1.6978","1.6978","1.6978"
"2940","1.6588","1.6588","1.6588"
"2941","1.6588","1.6588","1.6588"
"2942","2.1074","2.1074","2.1074"
"2943","2.1074","2.1074","2.1074"
"2944","1.6368","1.6368","1.6368"
"2945","1.6368","1.6368","1.6368"
"2946","1.6786","1.6786","1.6786"
"2947","1.6786","1.6786","1.6786"
"2948","1.9259","1.9259","1.9259"
"2949","1.9259","1.9259","1.9259"
"2950","1.8945","1.8945","1.8945"
"2951","1.8945","1.8945","1.8945"
"2952","2.0324","2.0324","2.0324"
"2953","2.0324","2.0324","2.0324"
"2954","1.6877","1.6877","1.6877"
"2955","1.6877","1.6877","1.6877"
"2956","1.6917","1.6917","1.6917"
"2957","1.6917","1.6917","1.6917"
"2958","1.8741","1.8741","1.8741"
"2959","1.8741","1.8741","1.8741"
"2960","1.8548","1.8548","1.8548"
"2961","1.8548","1.8548","1.8548"
"2962","1.8377","1.8377","1.8377"
"2963","1.8377","1.8377","1.8377"
"2964","2.0053","2.0053","2.0053"
"2965","2.0053","2.0053","2.0053"
"2966","1.7512","1.7512","1.7512"
"2967","1.7512","1.7512","1.7512"
"2968","1.98","1.98","1.98"
"2969","1.98","1.98","1.98"
"2970","1.9858","1.9858","1.9858"
"2971","1.9858","1.9858","1.9858"
"2972","1.9608","1.9608","1.9608"
"2973","1.9608","1.9608","1.9608"
"2974","1.7614","1.7614","1.7614"
"2975","1.7614","1.7614","1.7614"
"2976","1.7001","1.7001","1.7001"
"2977","1.7001","1.7001","1.7001"
"2978","1.6207","1.6207","1.6207"
"2979","1.6207","1.6207","1.6207"
"2980","2.0086","2.0086","2.0086"
"2981","2.0086","2.0086","2.0086"
"2982","1.8875","1.8875","1.8875"
"2983","1.8875","1.8875","1.8875"
"2984","1.8389","1.8389","1.8389"
"2985","1.8389","1.8389","1.8389"
"2986","1.7617","1.7617","1.7617"
"2987","1.7617","1.7617","1.7617"
"2988","1.7808","1.7808","1.7808"
"2989","1.7808","1.7808","1.7808"
"2990","1.8836","1.8836","1.8836"
"2991","1.8836","1.8836","1.8836"
"2992","1.8729","1.8729","1.8729"
"2993","1.8729","1.8729","1.8729"
"2994","2.1198","2.1198","2.1198"
"2995","2.1198","2.1198","2.1198"
"2996","1.8519","1.8519","1.8519"
"2997","1.8519","1.8519","1.8519"
"2998","1.6065","1.6065","1.6065"
"2999","1.6065","1.6065","1.6065"
"3000","1.7658","1.7658","1.7658"
"3001","1.7658","1.7658","1.7658"
"3002","1.9194","1.9194","1.9194"
"3003","1.9194","1.9194","1.9194"
"3004","1.7011","1.7011","1.7011"
"3005","1.7011","1.7011","1.7011"
"3006","1.8338","1.8338","1.8338"
"3007","1.8338","1.8338","1.8338"
"3008","1.9414","1.9414","1.9414"
"3009","1.9414","1.9414","1.9414"
"3010","1.8247","1.8247","1.8247"
"3011","1.8247","1.8247","1.8247"
"3012","1.9981","1.9981","1.9981"
"3013","1.9981","1.9981","1.9981"
"3014","1.9902","1.9902","1.9902"
"3015","1.9902","1.9902","1.9902"
"3016","1.6472","1.6472","1.6472"
"3017","1.6472","1.6472","1.6472"
"3018","1.7554","1.7554","1.7554"
"3019","1.7554","1.7554","1.7554"
"3020","1.8326","1.8326","1.8326"
"3021","1.8326","1.8326","1.8326"
"3022","1.8229","1.8229","1.8229"
"3023","1.8229","1.8229","1.8229"
"3024","2.15","2.15","2.15"
"3025","2.15","2.15","2.15"
"3026","2.0326","2.0326","2.0326"
"3027","2.0326","2.0326","2.0326"
"3028","1.6667","1.6667","1.6667"
"3029","1.6667","1.6667","1.6667"
"3030","1.778","1.778","1.778"
"3031","1.778","1.778","1.778"
"3032","1.695","1.695","1.695"
"3033","1.695","1.695","1.695"
"3034","1.6386","1.6386","1.6386"
"3035","1.6386","1.6386","1.6386"
"3036","2.0058","2.0058","2.0058"
"3037","2.0058","2.0058","2.0058"
"3038","1.7262","1.7262","1.7262"
"3039","1.7262","1.7262","1.7262"
"3040","1.7941","1.7941","1.7941"
"3041","1.7941","1.7941","1.7941"
"3042","1.9441","1.9441","1.9441"
"3043","1.9441","1.9441","1.9441"
"3044","1.6449","1.6449","1.6449"
"3045","1.6449","1.6449","1.6449"
"3046","1.8357","1.8357","1.8357"
"3047","1.8357","1.8357","1.8357"
"3048","1.8228","1.8228","1.8228"
"3049","1.8228","1.8228","1.8228"
"3050","1.8303","1.8303","1.8303"
"3051","1.8303","1.8303","1.8303"
"3052","1.9696","1.9696","1.9696"
"3053","1.9696","1.9696","1.9696"
"3054","1.8249","1.8249","1.8249"
"3055","1.8249","1.8249","1.8249"
"3056","1.9167","1.9167","1.9167"
"3057","1.9167","1.9167","1.9167"
"3058","1.7408","1.7408","1.7408"
"3059","1.7408","1.7408","1.7408"
"3060","1.7425","1.7425","1.7425"
"3061","1.7425","1.7425","1.7425"
"3062","1.7019","1.7019","1.7019"
"3063","1.7019","1.7019","1.7019"
"3064","1.8075","1.8075","1.8075"
"3065","1.8075","1.8075","1.8075"
"3066","1.6322","1.6322","1.6322"
"3067","1.6322","1.6322","1.6322"
"3068","1.8461","1.8461","1.8461"
"3069","1.8461","1.8461","1.8461"
"3070","1.7711","1.7711","1.7711"
"3071","1.7711","1.7711","1.7711"
"3072","1.9814","1.9814","1.9814"
"3073","1.9814","1.9814","1.9814"
"3074","1.8754","1.8754","1.8754"
"3075","1.8754","1.8754","1.8754"
"3076","2.0802","2.0802","2.0802"
"3077","2.0802","2.0802","2.0802"
"3078","1.9047","1.9047","1.9047"
"3079","1.9047","1.9047","1.9047"
"3080","1.9286","1.9286","1.9286"
"3081","1.9286","1.9286","1.9286"
"3082","1.8836","1.8836","1.8836"
"3083","1.8836","1.8836","1.8836"
"3084","1.9101","1.9101","1.9101"
"3085","1.9101","1.9101","1.9101"
"3086","1.8564","1.8564","1.8564"
"3087","1.8564","1.8564","1.8564"
"3088","1.9512","1.9512","1.9512"
"3089","1.9512","1.9512","1.9512"
"3090","1.7808","1.7808","1.7808"
"3091","1.7808","1.7808","1.7808"
"3092","1.9134","1.9134","1.9134"
"3093","1.9134","1.9134","1.9134"
"3094","1.7659","1.7659","1.7659"
"3095","1.7659","1.7659","1.7659"
"3096","1.7167","1.7167","1.7167"
"3097","1.7167","1.7167","1.7167"
"3098","1.9027","1.9027","1.9027"
"3099","1.9027","1.9027","1.9027"
"3100","1.88","1.88","1.88"
"3101","1.88","1.88","1.88"
"3102","2.0145","2.0145","2.0145"
"3103","2.0145","2.0145","2.0145"
"3104","1.8143","1.8143","1.8143"
"3105","1.8143","1.8143","1.8143"
"3106","1.6902","1.6902","1.6902"
"3107","1.6902","1.6902","1.6902"
"3108","2.1643","2.1643","2.1643"
"3109","2.1643","2.1643","2.1643"
"3110","1.7874","1.7874","1.7874"
"3111","1.7874","1.7874","1.7874"
"3112","1.9337","1.9337","1.9337"
"3113","1.9337","1.9337","1.9337"
"3114","1.9057","1.9057","1.9057"
"3115","1.9057","1.9057","1.9057"
"3116","1.7476","1.7476","1.7476"
"3117","1.7476","1.7476","1.7476"
"3118","1.7992","1.7992","1.7992"
"3119","1.7992","1.7992","1.7992"
"3120","1.7904","1.7904","1.7904"
"3121","1.7904","1.7904","1.7904"
"3122","1.4574","1.4574","1.4574"
"3123","1.4574","1.4574","1.4574"
"3124","1.8126","1.8126","1.8126"
"3125","1.8126","1.8126","1.8126"
"3126","1.8636","1.8636","1.8636"
"3127","1.8636","1.8636","1.8636"
"3128","1.8823","1.8823","1.8823"
"3129","1.8823","1.8823","1.8823"
"3130","1.6811","1.6811","1.6811"
"3131","1.6811","1.6811","1.6811"
"3132","1.6882","1.6882","1.6882"
"3133","1.6882","1.6882","1.6882"
"3134","2.0535","2.0535","2.0535"
"3135","2.0535","2.0535","2.0535"
"3136","1.8259","1.8259","1.8259"
"3137","1.8259","1.8259","1.8259"
"3138","2.0458","2.0458","2.0458"
"3139","2.0458","2.0458","2.0458"
"3140","1.7427","1.7427","1.7427"
"3141","1.7427","1.7427","1.7427"
"3142","1.7287","1.7287","1.7287"
"3143","1.7287","1.7287","1.7287"
"3144","1.8316","1.8316","1.8316"
"3145","1.8316","1.8316","1.8316"
"3146","1.7022","1.7022","1.7022"
"3147","1.7022","1.7022","1.7022"
"3148","1.6971","1.6971","1.6971"
"3149","1.6971","1.6971","1.6971"
"3150","1.567","1.567","1.567"
"3151","1.567","1.567","1.567"
"3152","1.9372","1.9372","1.9372"
"3153","1.9372","1.9372","1.9372"
"3154","1.8944","1.8944","1.8944"
"3155","1.8944","1.8944","1.8944"
"3156","1.6106","1.6106","1.6106"
"3157","1.6106","1.6106","1.6106"
"3158","1.9506","1.9506","1.9506"
"3159","1.9506","1.9506","1.9506"
"3160","1.7929","1.7929","1.7929"
"3161","1.7929","1.7929","1.7929"
"3162","1.9056","1.9056","1.9056"
"3163","1.9056","1.9056","1.9056"
"3164","2.1651","2.1651","2.1651"
"3165","2.1651","2.1651","2.1651"
"3166","2.0682","2.0682","2.0682"
"3167","2.0682","2.0682","2.0682"
"3168","1.7434","1.7434","1.7434"
"3169","1.7434","1.7434","1.7434"
"3170","1.9375","1.9375","1.9375"
"3171","1.9375","1.9375","1.9375"
"3172","1.9084","1.9084","1.9084"
"3173","1.9084","1.9084","1.9084"
"3174","1.9146","1.9146","1.9146"
"3175","1.9146","1.9146","1.9146"
"3176","1.8371","1.8371","1.8371"
"3177","1.8371","1.8371","1.8371"
"3178","1.9875","1.9875","1.9875"
"3179","1.9875","1.9875","1.9875"
"3180","1.7937","1.7937","1.7937"
"3181","1.7937","1.7937","1.7937"
"3182","1.7805","1.7805","1.7805"
"3183","1.7805","1.7805","1.7805"
"3184","1.9379","1.9379","1.9379"
"3185","1.9379","1.9379","1.9379"
"3186","1.585","1.585","1.585"
"3187","1.585","1.585","1.585"
"3188","1.7904","1.7904","1.7904"
"3189","1.7904","1.7904","1.7904"
"3190","2.0043","2.0043","2.0043"
"3191","2.0043","2.0043","2.0043"
"3192","1.6378","1.6378","1.6378"
"3193","1.6378","1.6378","1.6378"
"3194","1.6754","1.6754","1.6754"
"3195","1.6754","1.6754","1.6754"
"3196","1.7301","1.7301","1.7301"
"3197","1.7301","1.7301","1.7301"
"3198","1.5876","1.5876","1.5876"
"3199","1.5876","1.5876","1.5876"
"3200","1.8398","1.8398","1.8398"
"3201","1.8398","1.8398","1.8398"
"3202","1.5767","1.5767","1.5767"
"3203","1.5767","1.5767","1.5767"
"3204","1.5845","1.5845","1.5845"
"3205","1.5845","1.5845","1.5845"
"3206","2.1581","2.1581","2.1581"
"3207","2.1581","2.1581","2.1581"
"3208","1.8433","1.8433","1.8433"
"3209","1.8433","1.8433","1.8433"
"3210","1.8993","1.8993","1.8993"
"3211","1.8993","1.8993","1.8993"
"3212","1.8698","1.8698","1.8698"
"3213","1.8698","1.8698","1.8698"
"3214","1.7573","1.7573","1.7573"
"3215","1.7573","1.7573","1.7573"
"3216","1.7897","1.7897","1.7897"
"3217","1.7897","1.7897","1.7897"
"3218","1.9614","1.9614","1.9614"
"3219","1.9614","1.9614","1.9614"
"3220","1.855","1.855","1.855"
"3221","1.855","1.855","1.855"
"3222","1.9753","1.9753","1.9753"
"3223","1.9753","1.9753","1.9753"
"3224","1.8161","1.8161","1.8161"
"3225","1.8161","1.8161","1.8161"
"3226","1.7838","1.7838","1.7838"
"3227","1.7838","1.7838","1.7838"
"3228","1.7136","1.7136","1.7136"
"3229","1.7136","1.7136","1.7136"
"3230","1.629","1.629","1.629"
"3231","1.629","1.629","1.629"
"3232","1.9743","1.9743","1.9743"
"3233","1.9743","1.9743","1.9743"
"3234","1.865","1.865","1.865"
"3235","1.865","1.865","1.865"
"3236","1.7728","1.7728","1.7728"
"3237","1.7728","1.7728","1.7728"
"3238","1.9674","1.9674","1.9674"
"3239","1.9674","1.9674","1.9674"
"3240","2.0348","2.0348","2.0348"
"3241","2.0348","2.0348","2.0348"
"3242","1.6451","1.6451","1.6451"
"3243","1.6451","1.6451","1.6451"
"3244","1.7315","1.7315","1.7315"
"3245","1.7315","1.7315","1.7315"
"3246","1.6972","1.6972","1.6972"
"3247","1.6972","1.6972","1.6972"
"3248","2.2091","2.2091","2.2091"
"3249","2.2091","2.2091","2.2091"
"3250","1.7416","1.7416","1.7416"
"3251","1.7416","1.7416","1.7416"
"3252","1.6586","1.6586","1.6586"
"3253","1.6586","1.6586","1.6586"
"3254","1.8997","1.8997","1.8997"
"3255","1.8997","1.8997","1.8997"
"3256","1.8416","1.8416","1.8416"
"3257","1.8416","1.8416","1.8416"
"3258","1.8773","1.8773","1.8773"
"3259","1.8773","1.8773","1.8773"
"3260","1.5109","1.5109","1.5109"
"3261","1.5109","1.5109","1.5109"
"3262","1.825","1.825","1.825"
"3263","1.825","1.825","1.825"
"3264","1.8328","1.8328","1.8328"
"3265","1.8328","1.8328","1.8328"
"3266","1.9078","1.9078","1.9078"
"3267","1.9078","1.9078","1.9078"
"3268","1.7964","1.7964","1.7964"
"3269","1.7964","1.7964","1.7964"
"3270","1.9534","1.9534","1.9534"
"3271","1.9534","1.9534","1.9534"
"3272","2.0903","2.0903","2.0903"
"3273","2.0903","2.0903","2.0903"
"3274","1.6874","1.6874","1.6874"
"3275","1.6874","1.6874","1.6874"
"3276","1.9749","1.9749","1.9749"
"3277","1.9749","1.9749","1.9749"
"3278","1.6834","1.6834","1.6834"
"3279","1.6834","1.6834","1.6834"
"3280","1.6953","1.6953","1.6953"
"3281","1.6953","1.6953","1.6953"
"3282","1.6971","1.6971","1.6971"
"3283","1.6971","1.6971","1.6971"
"3284","1.9633","1.9633","1.9633"
"3285","1.9633","1.9633","1.9633"
"3286","2.0823","2.0823","2.0823"
"3287","2.0823","2.0823","2.0823"
"3288","1.6461","1.6461","1.6461"
"3289","1.6461","1.6461","1.6461"
"3290","2.0151","2.0151","2.0151"
"3291","2.0151","2.0151","2.0151"
"3292","1.7113","1.7113","1.7113"
"3293","1.7113","1.7113","1.7113"
"3294","1.8141","1.8141","1.8141"
"3295","1.8141","1.8141","1.8141"
"3296","1.9147","1.9147","1.9147"
"3297","1.9147","1.9147","1.9147"
"3298","1.9715","1.9715","1.9715"
"3299","1.9715","1.9715","1.9715"
"3300","1.8382","1.8382","1.8382"
"3301","1.8382","1.8382","1.8382"
"3302","1.8437","1.8437","1.8437"
"3303","1.8437","1.8437","1.8437"
"3304","1.8477","1.8477","1.8477"
"3305","1.8477","1.8477","1.8477"
"3306","1.9627","1.9627","1.9627"
"3307","1.9627","1.9627","1.9627"
"3308","1.6151","1.6151","1.6151"
"3309","1.6151","1.6151","1.6151"
"3310","1.7318","1.7318","1.7318"
"3311","1.7318","1.7318","1.7318"
"3312","1.6846","1.6846","1.6846"
"3313","1.6846","1.6846","1.6846"
"3314","2.0081","2.0081","2.0081"
"3315","2.0081","2.0081","2.0081"
"3316","1.9598","1.9598","1.9598"
"3317","1.9598","1.9598","1.9598"
"3318","1.9076","1.9076","1.9076"
"3319","1.9076","1.9076","1.9076"
"3320","1.9647","1.9647","1.9647"
"3321","1.9647","1.9647","1.9647"
"3322","1.7379","1.7379","1.7379"
"3323","1.7379","1.7379","1.7379"
"3324","1.5612","1.5612","1.5612"
"3325","1.5612","1.5612","1.5612"
"3326","1.7227","1.7227","1.7227"
"3327","1.7227","1.7227","1.7227"
"3328","1.5769","1.5769","1.5769"
"3329","1.5769","1.5769","1.5769"
"3330","1.9137","1.9137","1.9137"
"3331","1.9137","1.9137","1.9137"
"3332","1.8521","1.8521","1.8521"
"3333","1.8521","1.8521","1.8521"
"3334","1.5981","1.5981","1.5981"
"3335","1.5981","1.5981","1.5981"
"3336","2.2471","2.2471","2.2471"
"3337","2.2471","2.2471","2.2471"
"3338","1.5548","1.5548","1.5548"
"3339","1.5548","1.5548","1.5548"
"3340","1.8633","1.8633","1.8633"
"3341","1.8633","1.8633","1.8633"
"3342","1.7643","1.7643","1.7643"
"3343","1.7643","1.7643","1.7643"
"3344","1.8411","1.8411","1.8411"
"3345","1.8411","1.8411","1.8411"
"3346","1.7552","1.7552","1.7552"
"3347","1.7552","1.7552","1.7552"
"3348","1.7804","1.7804","1.7804"
"3349","1.7804","1.7804","1.7804"
"3350","1.8578","1.8578","1.8578"
"3351","1.8578","1.8578","1.8578"
"3352","1.8311","1.8311","1.8311"
"3353","1.8311","1.8311","1.8311"
"3354","1.8584","1.8584","1.8584"
"3355","1.8584","1.8584","1.8584"
"3356","1.6783","1.6783","1.6783"
"3357","1.6783","1.6783","1.6783"
"3358","1.858","1.858","1.858"
"3359","1.858","1.858","1.858"
"3360","1.7892","1.7892","1.7892"
"3361","1.7892","1.7892","1.7892"
"3362","1.6224","1.6224","1.6224"
"3363","1.6224","1.6224","1.6224"
"3364","1.8041","1.8041","1.8041"
"3365","1.8041","1.8041","1.8041"
"3366","1.5946","1.5946","1.5946"
"3367","1.5946","1.5946","1.5946"
"3368","2.3616","2.3616","2.3616"
"3369","2.3616","2.3616","2.3616"
"3370","1.7797","1.7797","1.7797"
"3371","1.7797","1.7797","1.7797"
"3372","1.7414","1.7414","1.7414"
"3373","1.7414","1.7414","1.7414"
"3374","1.7273","1.7273","1.7273"
"3375","1.7273","1.7273","1.7273"
"3376","1.9839","1.9839","1.9839"
"3377","1.9839","1.9839","1.9839"
"3378","1.901","1.901","1.901"
"3379","1.901","1.901","1.901"
"3380","1.6345","1.6345","1.6345"
"3381","1.6345","1.6345","1.6345"
"3382","2.0037","2.0037","2.0037"
"3383","2.0037","2.0037","2.0037"
"3384","1.7073","1.7073","1.7073"
"3385","1.7073","1.7073","1.7073"
"3386","1.7979","1.7979","1.7979"
"3387","1.7979","1.7979","1.7979"
"3388","1.876","1.876","1.876"
"3389","1.876","1.876","1.876"
"3390","1.6757","1.6757","1.6757"
"3391","1.6757","1.6757","1.6757"
"3392","1.6037","1.6037","1.6037"
"3393","1.6037","1.6037","1.6037"
"3394","1.8047","1.8047","1.8047"
"3395","1.8047","1.8047","1.8047"
"3396","1.9551","1.9551","1.9551"
"3397","1.9551","1.9551","1.9551"
"3398","1.9775","1.9775","1.9775"
"3399","1.9775","1.9775","1.9775"
"3400","2.2496","2.2496","2.2496"
"3401","2.2496","2.2496","2.2496"
"3402","1.9655","1.9655","1.9655"
"3403","1.9655","1.9655","1.9655"
"3404","1.8218","1.8218","1.8218"
"3405","1.8218","1.8218","1.8218"
"3406","1.8544","1.8544","1.8544"
"3407","1.8544","1.8544","1.8544"
"3408","1.9163","1.9163","1.9163"
"3409","1.9163","1.9163","1.9163"
"3410","2.0288","2.0288","2.0288"
"3411","2.0288","2.0288","2.0288"
"3412","1.9199","1.9199","1.9199"
"3413","1.9199","1.9199","1.9199"
"3414","1.9388","1.9388","1.9388"
"3415","1.9388","1.9388","1.9388"
"3416","1.8972","1.8972","1.8972"
"3417","1.8972","1.8972","1.8972"
"3418","1.8153","1.8153","1.8153"
"3419","1.8153","1.8153","1.8153"
"3420","1.9856","1.9856","1.9856"
"3421","1.9856","1.9856","1.9856"
"3422","1.8661","1.8661","1.8661"
"3423","1.8661","1.8661","1.8661"
"3424","1.6647","1.6647","1.6647"
"3425","1.6647","1.6647","1.6647"
"3426","1.6118","1.6118","1.6118"
"3427","1.6118","1.6118","1.6118"
"3428","1.715","1.715","1.715"
"3429","1.715","1.715","1.715"
"3430","1.8955","1.8955","1.8955"
"3431","1.8955","1.8955","1.8955"
"3432","1.4943","1.4943","1.4943"
"3433","1.4943","1.4943","1.4943"
"3434","1.8653","1.8653","1.8653"
"3435","1.8653","1.8653","1.8653"
"3436","1.838","1.838","1.838"
"3437","1.838","1.838","1.838"
"3438","1.9623","1.9623","1.9623"
"3439","1.9623","1.9623","1.9623"
"3440","1.6536","1.6536","1.6536"
"3441","1.6536","1.6536","1.6536"
"3442","1.7977","1.7977","1.7977"
"3443","1.7977","1.7977","1.7977"
"3444","1.8218","1.8218","1.8218"
"3445","1.8218","1.8218","1.8218"
"3446","1.8537","1.8537","1.8537"
"3447","1.8537","1.8537","1.8537"
"3448","1.7068","1.7068","1.7068"
"3449","1.7068","1.7068","1.7068"
"3450","1.8465","1.8465","1.8465"
"3451","1.8465","1.8465","1.8465"
"3452","1.7577","1.7577","1.7577"
"3453","1.7577","1.7577","1.7577"
"3454","1.9947","1.9947","1.9947"
"3455","1.9947","1.9947","1.9947"
"3456","1.6953","1.6953","1.6953"
"3457","1.6953","1.6953","1.6953"
"3458","1.6538","1.6538","1.6538"
"3459","1.6538","1.6538","1.6538"
"3460","1.6171","1.6171","1.6171"
"3461","1.6171","1.6171","1.6171"
"3462","1.8203","1.8203","1.8203"
"3463","1.8203","1.8203","1.8203"
"3464","1.9167","1.9167","1.9167"
"3465","1.9167","1.9167","1.9167"
"3466","1.7231","1.7231","1.7231"
"3467","1.7231","1.7231","1.7231"
"3468","1.8382","1.8382","1.8382"
"3469","1.8382","1.8382","1.8382"
"3470","1.7705","1.7705","1.7705"
"3471","1.7705","1.7705","1.7705"
"3472","1.8327","1.8327","1.8327"
"3473","1.8327","1.8327","1.8327"
"3474","1.7792","1.7792","1.7792"
"3475","1.7792","1.7792","1.7792"
"3476","1.7963","1.7963","1.7963"
"3477","1.7963","1.7963","1.7963"
"3478","1.7834","1.7834","1.7834"
"3479","1.7834","1.7834","1.7834"
"3480","1.7176","1.7176","1.7176"
"3481","1.7176","1.7176","1.7176"
"3482","1.8029","1.8029","1.8029"
"3483","1.8029","1.8029","1.8029"
"3484","1.9644","1.9644","1.9644"
"3485","1.9644","1.9644","1.9644"
"3486","1.6347","1.6347","1.6347"
"3487","1.6347","1.6347","1.6347"
"3488","1.783","1.783","1.783"
"3489","1.783","1.783","1.783"
"3490","2.0177","2.0177","2.0177"
"3491","2.0177","2.0177","2.0177"
"3492","1.9607","1.9607","1.9607"
"3493","1.9607","1.9607","1.9607"
"3494","1.9665","1.9665","1.9665"
"3495","1.9665","1.9665","1.9665"
"3496","1.9805","1.9805","1.9805"
"3497","1.9805","1.9805","1.9805"
"3498","1.6362","1.6362","1.6362"
"3499","1.6362","1.6362","1.6362"
"3500","1.8936","1.8936","1.8936"
"3501","1.8936","1.8936","1.8936"
"3502","1.7012","1.7012","1.7012"
"3503","1.7012","1.7012","1.7012"
"3504","1.795","1.795","1.795"
"3505","1.795","1.795","1.795"
"3506","1.8855","1.8855","1.8855"
"3507","1.8855","1.8855","1.8855"
"3508","2.001","2.001","2.001"
"3509","2.001","2.001","2.001"
"3510","1.9349","1.9349","1.9349"
"3511","1.9349","1.9349","1.9349"
"3512","1.6406","1.6406","1.6406"
"3513","1.6406","1.6406","1.6406"
"3514","1.609","1.609","1.609"
"3515","1.609","1.609","1.609"
"3516","1.8421","1.8421","1.8421"
"3517","1.8421","1.8421","1.8421"
"3518","1.7445","1.7445","1.7445"
"3519","1.7445","1.7445","1.7445"
"3520","1.5522","1.5522","1.5522"
"3521","1.5522","1.5522","1.5522"
"3522","2.0134","2.0134","2.0134"
"3523","2.0134","2.0134","2.0134"
"3524","2.0142","2.0142","2.0142"
"3525","2.0142","2.0142","2.0142"
"3526","1.8562","1.8562","1.8562"
"3527","1.8562","1.8562","1.8562"
"3528","1.5924","1.5924","1.5924"
"3529","1.5924","1.5924","1.5924"
"3530","1.7505","1.7505","1.7505"
"3531","1.7505","1.7505","1.7505"
"3532","1.7368","1.7368","1.7368"
"3533","1.7368","1.7368","1.7368"
"3534","1.8627","1.8627","1.8627"
"3535","1.8627","1.8627","1.8627"
"3536","1.6867","1.6867","1.6867"
"3537","1.6867","1.6867","1.6867"
"3538","1.8957","1.8957","1.8957"
"3539","1.8957","1.8957","1.8957"
"3540","1.5473","1.5473","1.5473"
"3541","1.5473","1.5473","1.5473"
"3542","1.8615","1.8615","1.8615"
"3543","1.8615","1.8615","1.8615"
"3544","1.885","1.885","1.885"
"3545","1.885","1.885","1.885"
"3546","1.8471","1.8471","1.8471"
"3547","1.8471","1.8471","1.8471"
"3548","2.0418","2.0418","2.0418"
"3549","2.0418","2.0418","2.0418"
"3550","1.7459","1.7459","1.7459"
"3551","1.7459","1.7459","1.7459"
"3552","1.8438","1.8438","1.8438"
"3553","1.8438","1.8438","1.8438"
"3554","1.5627","1.5627","1.5627"
"3555","1.5627","1.5627","1.5627"
"3556","1.978","1.978","1.978"
"3557","1.978","1.978","1.978"
"3558","1.6401","1.6401","1.6401"
"3559","1.6401","1.6401","1.6401"
"3560","1.9077","1.9077","1.9077"
"3561","1.9077","1.9077","1.9077"
"3562","1.6027","1.6027","1.6027"
"3563","1.6027","1.6027","1.6027"
"3564","1.9677","1.9677","1.9677"
"3565","1.9677","1.9677","1.9677"
"3566","1.8066","1.8066","1.8066"
"3567","1.8066","1.8066","1.8066"
"3568","1.8887","1.8887","1.8887"
"3569","1.8887","1.8887","1.8887"
"3570","1.7012","1.7012","1.7012"
"3571","1.7012","1.7012","1.7012"
"3572","1.6472","1.6472","1.6472"
"3573","1.6472","1.6472","1.6472"
"3574","1.766","1.766","1.766"
"3575","1.766","1.766","1.766"
"3576","1.5058","1.5058","1.5058"
"3577","1.5058","1.5058","1.5058"
"3578","1.7422","1.7422","1.7422"
"3579","1.7422","1.7422","1.7422"
"3580","1.81","1.81","1.81"
"3581","1.81","1.81","1.81"
"3582","1.696","1.696","1.696"
"3583","1.696","1.696","1.696"
"3584","2.0019","2.0019","2.0019"
"3585","2.0019","2.0019","2.0019"
"3586","1.7431","1.7431","1.7431"
"3587","1.7431","1.7431","1.7431"
"3588","1.8326","1.8326","1.8326"
