"Step","rosy-aardvark-2 - train/loss","rosy-aardvark-2 - train/loss__MIN","rosy-aardvark-2 - train/loss__MAX"
"2872","1.4299","1.4299","1.4299"
"2873","1.4299","1.4299","1.4299"
"2874","1.5505","1.5505","1.5505"
"2875","1.5505","1.5505","1.5505"
"2876","1.4137","1.4137","1.4137"
"2877","1.4137","1.4137","1.4137"
"2878","1.7506","1.7506","1.7506"
"2879","1.7506","1.7506","1.7506"
"2880","1.6787","1.6787","1.6787"
"2881","1.6787","1.6787","1.6787"
"2882","1.4883","1.4883","1.4883"
"2883","1.4883","1.4883","1.4883"
"2884","1.654","1.654","1.654"
"2885","1.654","1.654","1.654"
"2886","1.6593","1.6593","1.6593"
"2887","1.6593","1.6593","1.6593"
"2888","1.4541","1.4541","1.4541"
"2889","1.4541","1.4541","1.4541"
"2890","1.5295","1.5295","1.5295"
"2891","1.5295","1.5295","1.5295"
"2892","1.4902","1.4902","1.4902"
"2893","1.4902","1.4902","1.4902"
"2894","1.4919","1.4919","1.4919"
"2895","1.4919","1.4919","1.4919"
"2896","1.47","1.47","1.47"
"2897","1.47","1.47","1.47"
"2898","1.5542","1.5542","1.5542"
"2899","1.5542","1.5542","1.5542"
"2900","1.8956","1.8956","1.8956"
"2901","1.8956","1.8956","1.8956"
"2902","1.4843","1.4843","1.4843"
"2903","1.4843","1.4843","1.4843"
"2904","1.4778","1.4778","1.4778"
"2905","1.4778","1.4778","1.4778"
"2906","1.6969","1.6969","1.6969"
"2907","1.6969","1.6969","1.6969"
"2908","1.3956","1.3956","1.3956"
"2909","1.3956","1.3956","1.3956"
"2910","1.6836","1.6836","1.6836"
"2911","1.6836","1.6836","1.6836"
"2912","1.6285","1.6285","1.6285"
"2913","1.6285","1.6285","1.6285"
"2914","1.4294","1.4294","1.4294"
"2915","1.4294","1.4294","1.4294"
"2916","1.414","1.414","1.414"
"2917","1.414","1.414","1.414"
"2918","1.3428","1.3428","1.3428"
"2919","1.3428","1.3428","1.3428"
"2920","1.4555","1.4555","1.4555"
"2921","1.4555","1.4555","1.4555"
"2922","1.589","1.589","1.589"
"2923","1.589","1.589","1.589"
"2924","1.5053","1.5053","1.5053"
"2925","1.5053","1.5053","1.5053"
"2926","1.5629","1.5629","1.5629"
"2927","1.5629","1.5629","1.5629"
"2928","1.4935","1.4935","1.4935"
"2929","1.4935","1.4935","1.4935"
"2930","1.4627","1.4627","1.4627"
"2931","1.4627","1.4627","1.4627"
"2932","1.6165","1.6165","1.6165"
"2933","1.6165","1.6165","1.6165"
"2934","1.4605","1.4605","1.4605"
"2935","1.4605","1.4605","1.4605"
"2936","1.5641","1.5641","1.5641"
"2937","1.5641","1.5641","1.5641"
"2938","1.504","1.504","1.504"
"2939","1.504","1.504","1.504"
"2940","1.5203","1.5203","1.5203"
"2941","1.5203","1.5203","1.5203"
"2942","1.9265","1.9265","1.9265"
"2943","1.9265","1.9265","1.9265"
"2944","1.4138","1.4138","1.4138"
"2945","1.4138","1.4138","1.4138"
"2946","1.5302","1.5302","1.5302"
"2947","1.5302","1.5302","1.5302"
"2948","1.6659","1.6659","1.6659"
"2949","1.6659","1.6659","1.6659"
"2950","1.6968","1.6968","1.6968"
"2951","1.6968","1.6968","1.6968"
"2952","1.7112","1.7112","1.7112"
"2953","1.7112","1.7112","1.7112"
"2954","1.4351","1.4351","1.4351"
"2955","1.4351","1.4351","1.4351"
"2956","1.4741","1.4741","1.4741"
"2957","1.4741","1.4741","1.4741"
"2958","1.7295","1.7295","1.7295"
"2959","1.7295","1.7295","1.7295"
"2960","1.7072","1.7072","1.7072"
"2961","1.7072","1.7072","1.7072"
"2962","1.5689","1.5689","1.5689"
"2963","1.5689","1.5689","1.5689"
"2964","1.6438","1.6438","1.6438"
"2965","1.6438","1.6438","1.6438"
"2966","1.5627","1.5627","1.5627"
"2967","1.5627","1.5627","1.5627"
"2968","1.7139","1.7139","1.7139"
"2969","1.7139","1.7139","1.7139"
"2970","1.7424","1.7424","1.7424"
"2971","1.7424","1.7424","1.7424"
"2972","1.6178","1.6178","1.6178"
"2973","1.6178","1.6178","1.6178"
"2974","1.5599","1.5599","1.5599"
"2975","1.5599","1.5599","1.5599"
"2976","1.4569","1.4569","1.4569"
"2977","1.4569","1.4569","1.4569"
"2978","1.5761","1.5761","1.5761"
"2979","1.5761","1.5761","1.5761"
"2980","1.8279","1.8279","1.8279"
"2981","1.8279","1.8279","1.8279"
"2982","1.6837","1.6837","1.6837"
"2983","1.6837","1.6837","1.6837"
"2984","1.6011","1.6011","1.6011"
"2985","1.6011","1.6011","1.6011"
"2986","1.3163","1.3163","1.3163"
"2987","1.3163","1.3163","1.3163"
"2988","1.4974","1.4974","1.4974"
"2989","1.4974","1.4974","1.4974"
"2990","1.6729","1.6729","1.6729"
"2991","1.6729","1.6729","1.6729"
"2992","1.6071","1.6071","1.6071"
"2993","1.6071","1.6071","1.6071"
"2994","1.8366","1.8366","1.8366"
"2995","1.8366","1.8366","1.8366"
"2996","1.6168","1.6168","1.6168"
"2997","1.6168","1.6168","1.6168"
"2998","1.347","1.347","1.347"
"2999","1.347","1.347","1.347"
"3000","1.503","1.503","1.503"
"3001","1.503","1.503","1.503"
"3002","1.7578","1.7578","1.7578"
"3003","1.7578","1.7578","1.7578"
"3004","1.5278","1.5278","1.5278"
"3005","1.5278","1.5278","1.5278"
"3006","1.5232","1.5232","1.5232"
"3007","1.5232","1.5232","1.5232"
"3008","1.6548","1.6548","1.6548"
"3009","1.6548","1.6548","1.6548"
"3010","1.6374","1.6374","1.6374"
"3011","1.6374","1.6374","1.6374"
"3012","1.804","1.804","1.804"
"3013","1.804","1.804","1.804"
"3014","1.6523","1.6523","1.6523"
"3015","1.6523","1.6523","1.6523"
"3016","1.5251","1.5251","1.5251"
"3017","1.5251","1.5251","1.5251"
"3018","1.5727","1.5727","1.5727"
"3019","1.5727","1.5727","1.5727"
"3020","1.5211","1.5211","1.5211"
"3021","1.5211","1.5211","1.5211"
"3022","1.4862","1.4862","1.4862"
"3023","1.4862","1.4862","1.4862"
"3024","1.6818","1.6818","1.6818"
"3025","1.6818","1.6818","1.6818"
"3026","1.6995","1.6995","1.6995"
"3027","1.6995","1.6995","1.6995"
"3028","1.414","1.414","1.414"
"3029","1.414","1.414","1.414"
"3030","1.5657","1.5657","1.5657"
"3031","1.5657","1.5657","1.5657"
"3032","1.3882","1.3882","1.3882"
"3033","1.3882","1.3882","1.3882"
"3034","1.4023","1.4023","1.4023"
"3035","1.4023","1.4023","1.4023"
"3036","1.8024","1.8024","1.8024"
"3037","1.8024","1.8024","1.8024"
"3038","1.4637","1.4637","1.4637"
"3039","1.4637","1.4637","1.4637"
"3040","1.5712","1.5712","1.5712"
"3041","1.5712","1.5712","1.5712"
"3042","1.6508","1.6508","1.6508"
"3043","1.6508","1.6508","1.6508"
"3044","1.4284","1.4284","1.4284"
"3045","1.4284","1.4284","1.4284"
"3046","1.5982","1.5982","1.5982"
"3047","1.5982","1.5982","1.5982"
"3048","1.5018","1.5018","1.5018"
"3049","1.5018","1.5018","1.5018"
"3050","1.6291","1.6291","1.6291"
"3051","1.6291","1.6291","1.6291"
"3052","1.7083","1.7083","1.7083"
"3053","1.7083","1.7083","1.7083"
"3054","1.5444","1.5444","1.5444"
"3055","1.5444","1.5444","1.5444"
"3056","1.6969","1.6969","1.6969"
"3057","1.6969","1.6969","1.6969"
"3058","1.5922","1.5922","1.5922"
"3059","1.5922","1.5922","1.5922"
"3060","1.4704","1.4704","1.4704"
"3061","1.4704","1.4704","1.4704"
"3062","1.4805","1.4805","1.4805"
"3063","1.4805","1.4805","1.4805"
"3064","1.5473","1.5473","1.5473"
"3065","1.5473","1.5473","1.5473"
"3066","1.487","1.487","1.487"
"3067","1.487","1.487","1.487"
"3068","1.5083","1.5083","1.5083"
"3069","1.5083","1.5083","1.5083"
"3070","1.5745","1.5745","1.5745"
"3071","1.5745","1.5745","1.5745"
"3072","1.7397","1.7397","1.7397"
"3073","1.7397","1.7397","1.7397"
"3074","1.6313","1.6313","1.6313"
"3075","1.6313","1.6313","1.6313"
"3076","1.8536","1.8536","1.8536"
"3077","1.8536","1.8536","1.8536"
"3078","1.6634","1.6634","1.6634"
"3079","1.6634","1.6634","1.6634"
"3080","1.6348","1.6348","1.6348"
"3081","1.6348","1.6348","1.6348"
"3082","1.6806","1.6806","1.6806"
"3083","1.6806","1.6806","1.6806"
"3084","1.7099","1.7099","1.7099"
"3085","1.7099","1.7099","1.7099"
"3086","1.5755","1.5755","1.5755"
"3087","1.5755","1.5755","1.5755"
"3088","1.7084","1.7084","1.7084"
"3089","1.7084","1.7084","1.7084"
"3090","1.5921","1.5921","1.5921"
"3091","1.5921","1.5921","1.5921"
"3092","1.5817","1.5817","1.5817"
"3093","1.5817","1.5817","1.5817"
"3094","1.5036","1.5036","1.5036"
"3095","1.5036","1.5036","1.5036"
"3096","1.3715","1.3715","1.3715"
"3097","1.3715","1.3715","1.3715"
"3098","1.581","1.581","1.581"
"3099","1.581","1.581","1.581"
"3100","1.6308","1.6308","1.6308"
"3101","1.6308","1.6308","1.6308"
"3102","1.7076","1.7076","1.7076"
"3103","1.7076","1.7076","1.7076"
"3104","1.4956","1.4956","1.4956"
"3105","1.4956","1.4956","1.4956"
"3106","1.5165","1.5165","1.5165"
"3107","1.5165","1.5165","1.5165"
"3108","1.9308","1.9308","1.9308"
"3109","1.9308","1.9308","1.9308"
"3110","1.5037","1.5037","1.5037"
"3111","1.5037","1.5037","1.5037"
"3112","1.6567","1.6567","1.6567"
"3113","1.6567","1.6567","1.6567"
"3114","1.6285","1.6285","1.6285"
"3115","1.6285","1.6285","1.6285"
"3116","1.4382","1.4382","1.4382"
"3117","1.4382","1.4382","1.4382"
"3118","1.5924","1.5924","1.5924"
"3119","1.5924","1.5924","1.5924"
"3120","1.5813","1.5813","1.5813"
"3121","1.5813","1.5813","1.5813"
"3122","1.4491","1.4491","1.4491"
"3123","1.4491","1.4491","1.4491"
"3124","1.5553","1.5553","1.5553"
"3125","1.5553","1.5553","1.5553"
"3126","1.56","1.56","1.56"
"3127","1.56","1.56","1.56"
"3128","1.636","1.636","1.636"
"3129","1.636","1.636","1.636"
"3130","1.4806","1.4806","1.4806"
"3131","1.4806","1.4806","1.4806"
"3132","1.5382","1.5382","1.5382"
"3133","1.5382","1.5382","1.5382"
"3134","1.7177","1.7177","1.7177"
"3135","1.7177","1.7177","1.7177"
"3136","1.5977","1.5977","1.5977"
"3137","1.5977","1.5977","1.5977"
"3138","1.8201","1.8201","1.8201"
"3139","1.8201","1.8201","1.8201"
"3140","1.5194","1.5194","1.5194"
"3141","1.5194","1.5194","1.5194"
"3142","1.5225","1.5225","1.5225"
"3143","1.5225","1.5225","1.5225"
"3144","1.6208","1.6208","1.6208"
"3145","1.6208","1.6208","1.6208"
"3146","1.4048","1.4048","1.4048"
"3147","1.4048","1.4048","1.4048"
"3148","1.55","1.55","1.55"
"3149","1.55","1.55","1.55"
"3150","1.3188","1.3188","1.3188"
"3151","1.3188","1.3188","1.3188"
"3152","1.5788","1.5788","1.5788"
"3153","1.5788","1.5788","1.5788"
"3154","1.5677","1.5677","1.5677"
"3155","1.5677","1.5677","1.5677"
"3156","1.4928","1.4928","1.4928"
"3157","1.4928","1.4928","1.4928"
"3158","1.8106","1.8106","1.8106"
"3159","1.8106","1.8106","1.8106"
"3160","1.5084","1.5084","1.5084"
"3161","1.5084","1.5084","1.5084"
"3162","1.7067","1.7067","1.7067"
"3163","1.7067","1.7067","1.7067"
"3164","1.9445","1.9445","1.9445"
"3165","1.9445","1.9445","1.9445"
"3166","1.9315","1.9315","1.9315"
"3167","1.9315","1.9315","1.9315"
"3168","1.5976","1.5976","1.5976"
"3169","1.5976","1.5976","1.5976"
"3170","1.5975","1.5975","1.5975"
"3171","1.5975","1.5975","1.5975"
"3172","1.6889","1.6889","1.6889"
"3173","1.6889","1.6889","1.6889"
"3174","1.646","1.646","1.646"
"3175","1.646","1.646","1.646"
"3176","1.5416","1.5416","1.5416"
"3177","1.5416","1.5416","1.5416"
"3178","1.6725","1.6725","1.6725"
"3179","1.6725","1.6725","1.6725"
"3180","1.5633","1.5633","1.5633"
"3181","1.5633","1.5633","1.5633"
"3182","1.5305","1.5305","1.5305"
"3183","1.5305","1.5305","1.5305"
"3184","1.543","1.543","1.543"
"3185","1.543","1.543","1.543"
"3186","1.3014","1.3014","1.3014"
"3187","1.3014","1.3014","1.3014"
"3188","1.519","1.519","1.519"
"3189","1.519","1.519","1.519"
"3190","1.8265","1.8265","1.8265"
"3191","1.8265","1.8265","1.8265"
"3192","1.3709","1.3709","1.3709"
"3193","1.3709","1.3709","1.3709"
"3194","1.4601","1.4601","1.4601"
"3195","1.4601","1.4601","1.4601"
"3196","1.4545","1.4545","1.4545"
"3197","1.4545","1.4545","1.4545"
"3198","1.3822","1.3822","1.3822"
"3199","1.3822","1.3822","1.3822"
"3200","1.5759","1.5759","1.5759"
"3201","1.5759","1.5759","1.5759"
"3202","1.3622","1.3622","1.3622"
"3203","1.3622","1.3622","1.3622"
"3204","1.4151","1.4151","1.4151"
"3205","1.4151","1.4151","1.4151"
"3206","1.9282","1.9282","1.9282"
"3207","1.9282","1.9282","1.9282"
"3208","1.587","1.587","1.587"
"3209","1.587","1.587","1.587"
"3210","1.6548","1.6548","1.6548"
"3211","1.6548","1.6548","1.6548"
"3212","1.5506","1.5506","1.5506"
"3213","1.5506","1.5506","1.5506"
"3214","1.5083","1.5083","1.5083"
"3215","1.5083","1.5083","1.5083"
"3216","1.4875","1.4875","1.4875"
"3217","1.4875","1.4875","1.4875"
"3218","1.6429","1.6429","1.6429"
"3219","1.6429","1.6429","1.6429"
"3220","1.5449","1.5449","1.5449"
"3221","1.5449","1.5449","1.5449"
"3222","1.8308","1.8308","1.8308"
"3223","1.8308","1.8308","1.8308"
"3224","1.5343","1.5343","1.5343"
"3225","1.5343","1.5343","1.5343"
"3226","1.449","1.449","1.449"
"3227","1.449","1.449","1.449"
"3228","1.4469","1.4469","1.4469"
"3229","1.4469","1.4469","1.4469"
"3230","1.4483","1.4483","1.4483"
"3231","1.4483","1.4483","1.4483"
"3232","1.741","1.741","1.741"
"3233","1.741","1.741","1.741"
"3234","1.6859","1.6859","1.6859"
"3235","1.6859","1.6859","1.6859"
"3236","1.5963","1.5963","1.5963"
"3237","1.5963","1.5963","1.5963"
"3238","1.7239","1.7239","1.7239"
"3239","1.7239","1.7239","1.7239"
"3240","1.7512","1.7512","1.7512"
"3241","1.7512","1.7512","1.7512"
"3242","1.463","1.463","1.463"
"3243","1.463","1.463","1.463"
"3244","1.4209","1.4209","1.4209"
"3245","1.4209","1.4209","1.4209"
"3246","1.4942","1.4942","1.4942"
"3247","1.4942","1.4942","1.4942"
"3248","1.9934","1.9934","1.9934"
"3249","1.9934","1.9934","1.9934"
"3250","1.5124","1.5124","1.5124"
"3251","1.5124","1.5124","1.5124"
"3252","1.5253","1.5253","1.5253"
"3253","1.5253","1.5253","1.5253"
"3254","1.5912","1.5912","1.5912"
"3255","1.5912","1.5912","1.5912"
"3256","1.597","1.597","1.597"
"3257","1.597","1.597","1.597"
"3258","1.6961","1.6961","1.6961"
"3259","1.6961","1.6961","1.6961"
"3260","1.2522","1.2522","1.2522"
"3261","1.2522","1.2522","1.2522"
"3262","1.537","1.537","1.537"
"3263","1.537","1.537","1.537"
"3264","1.504","1.504","1.504"
"3265","1.504","1.504","1.504"
"3266","1.7362","1.7362","1.7362"
"3267","1.7362","1.7362","1.7362"
"3268","1.6399","1.6399","1.6399"
"3269","1.6399","1.6399","1.6399"
"3270","1.6987","1.6987","1.6987"
"3271","1.6987","1.6987","1.6987"
"3272","1.8304","1.8304","1.8304"
"3273","1.8304","1.8304","1.8304"
"3274","1.4477","1.4477","1.4477"
"3275","1.4477","1.4477","1.4477"
"3276","1.6833","1.6833","1.6833"
"3277","1.6833","1.6833","1.6833"
"3278","1.5507","1.5507","1.5507"
"3279","1.5507","1.5507","1.5507"
"3280","1.4885","1.4885","1.4885"
"3281","1.4885","1.4885","1.4885"
"3282","1.5461","1.5461","1.5461"
"3283","1.5461","1.5461","1.5461"
"3284","1.6983","1.6983","1.6983"
"3285","1.6983","1.6983","1.6983"
"3286","1.7776","1.7776","1.7776"
"3287","1.7776","1.7776","1.7776"
"3288","1.4563","1.4563","1.4563"
"3289","1.4563","1.4563","1.4563"
"3290","1.5834","1.5834","1.5834"
"3291","1.5834","1.5834","1.5834"
"3292","1.4514","1.4514","1.4514"
"3293","1.4514","1.4514","1.4514"
"3294","1.5953","1.5953","1.5953"
"3295","1.5953","1.5953","1.5953"
"3296","1.7012","1.7012","1.7012"
"3297","1.7012","1.7012","1.7012"
"3298","1.7464","1.7464","1.7464"
"3299","1.7464","1.7464","1.7464"
"3300","1.6966","1.6966","1.6966"
"3301","1.6966","1.6966","1.6966"
"3302","1.5478","1.5478","1.5478"
"3303","1.5478","1.5478","1.5478"
"3304","1.5948","1.5948","1.5948"
"3305","1.5948","1.5948","1.5948"
"3306","1.6214","1.6214","1.6214"
"3307","1.6214","1.6214","1.6214"
"3308","1.3921","1.3921","1.3921"
"3309","1.3921","1.3921","1.3921"
"3310","1.5013","1.5013","1.5013"
"3311","1.5013","1.5013","1.5013"
"3312","1.4046","1.4046","1.4046"
"3313","1.4046","1.4046","1.4046"
"3314","1.6041","1.6041","1.6041"
"3315","1.6041","1.6041","1.6041"
"3316","1.7544","1.7544","1.7544"
"3317","1.7544","1.7544","1.7544"
"3318","1.6759","1.6759","1.6759"
"3319","1.6759","1.6759","1.6759"
"3320","1.634","1.634","1.634"
"3321","1.634","1.634","1.634"
"3322","1.3701","1.3701","1.3701"
"3323","1.3701","1.3701","1.3701"
"3324","1.2431","1.2431","1.2431"
"3325","1.2431","1.2431","1.2431"
"3326","1.5009","1.5009","1.5009"
"3327","1.5009","1.5009","1.5009"
"3328","1.4529","1.4529","1.4529"
"3329","1.4529","1.4529","1.4529"
"3330","1.5502","1.5502","1.5502"
"3331","1.5502","1.5502","1.5502"
"3332","1.6742","1.6742","1.6742"
"3333","1.6742","1.6742","1.6742"
"3334","1.3397","1.3397","1.3397"
"3335","1.3397","1.3397","1.3397"
"3336","1.9435","1.9435","1.9435"
"3337","1.9435","1.9435","1.9435"
"3338","1.3623","1.3623","1.3623"
"3339","1.3623","1.3623","1.3623"
"3340","1.6298","1.6298","1.6298"
"3341","1.6298","1.6298","1.6298"
"3342","1.5704","1.5704","1.5704"
"3343","1.5704","1.5704","1.5704"
"3344","1.6584","1.6584","1.6584"
"3345","1.6584","1.6584","1.6584"
"3346","1.5703","1.5703","1.5703"
"3347","1.5703","1.5703","1.5703"
"3348","1.6157","1.6157","1.6157"
"3349","1.6157","1.6157","1.6157"
"3350","1.665","1.665","1.665"
"3351","1.665","1.665","1.665"
"3352","1.6309","1.6309","1.6309"
"3353","1.6309","1.6309","1.6309"
"3354","1.4907","1.4907","1.4907"
"3355","1.4907","1.4907","1.4907"
"3356","1.487","1.487","1.487"
"3357","1.487","1.487","1.487"
"3358","1.5973","1.5973","1.5973"
"3359","1.5973","1.5973","1.5973"
"3360","1.5611","1.5611","1.5611"
"3361","1.5611","1.5611","1.5611"
"3362","1.4849","1.4849","1.4849"
"3363","1.4849","1.4849","1.4849"
"3364","1.5533","1.5533","1.5533"
"3365","1.5533","1.5533","1.5533"
"3366","1.3309","1.3309","1.3309"
"3367","1.3309","1.3309","1.3309"
"3368","2.0816","2.0816","2.0816"
"3369","2.0816","2.0816","2.0816"
"3370","1.5797","1.5797","1.5797"
"3371","1.5797","1.5797","1.5797"
"3372","1.4943","1.4943","1.4943"
"3373","1.4943","1.4943","1.4943"
"3374","1.4751","1.4751","1.4751"
"3375","1.4751","1.4751","1.4751"
"3376","1.7225","1.7225","1.7225"
"3377","1.7225","1.7225","1.7225"
"3378","1.649","1.649","1.649"
"3379","1.649","1.649","1.649"
"3380","1.4638","1.4638","1.4638"
"3381","1.4638","1.4638","1.4638"
"3382","1.6947","1.6947","1.6947"
"3383","1.6947","1.6947","1.6947"
"3384","1.4979","1.4979","1.4979"
"3385","1.4979","1.4979","1.4979"
"3386","1.481","1.481","1.481"
"3387","1.481","1.481","1.481"
"3388","1.6185","1.6185","1.6185"
"3389","1.6185","1.6185","1.6185"
"3390","1.4016","1.4016","1.4016"
"3391","1.4016","1.4016","1.4016"
"3392","1.4322","1.4322","1.4322"
"3393","1.4322","1.4322","1.4322"
"3394","1.5402","1.5402","1.5402"
"3395","1.5402","1.5402","1.5402"
"3396","1.721","1.721","1.721"
"3397","1.721","1.721","1.721"
"3398","1.8442","1.8442","1.8442"
"3399","1.8442","1.8442","1.8442"
"3400","1.8767","1.8767","1.8767"
"3401","1.8767","1.8767","1.8767"
"3402","1.6488","1.6488","1.6488"
"3403","1.6488","1.6488","1.6488"
"3404","1.5553","1.5553","1.5553"
"3405","1.5553","1.5553","1.5553"
"3406","1.6055","1.6055","1.6055"
"3407","1.6055","1.6055","1.6055"
"3408","1.7896","1.7896","1.7896"
"3409","1.7896","1.7896","1.7896"
"3410","1.7066","1.7066","1.7066"
"3411","1.7066","1.7066","1.7066"
"3412","1.6975","1.6975","1.6975"
"3413","1.6975","1.6975","1.6975"
"3414","1.7326","1.7326","1.7326"
"3415","1.7326","1.7326","1.7326"
"3416","1.5759","1.5759","1.5759"
"3417","1.5759","1.5759","1.5759"
"3418","1.569","1.569","1.569"
"3419","1.569","1.569","1.569"
"3420","1.6947","1.6947","1.6947"
"3421","1.6947","1.6947","1.6947"
"3422","1.603","1.603","1.603"
"3423","1.603","1.603","1.603"
"3424","1.5393","1.5393","1.5393"
"3425","1.5393","1.5393","1.5393"
"3426","1.393","1.393","1.393"
"3427","1.393","1.393","1.393"
"3428","1.4977","1.4977","1.4977"
"3429","1.4977","1.4977","1.4977"
"3430","1.6407","1.6407","1.6407"
"3431","1.6407","1.6407","1.6407"
"3432","1.3377","1.3377","1.3377"
"3433","1.3377","1.3377","1.3377"
"3434","1.7147","1.7147","1.7147"
"3435","1.7147","1.7147","1.7147"
"3436","1.7413","1.7413","1.7413"
"3437","1.7413","1.7413","1.7413"
"3438","1.5781","1.5781","1.5781"
"3439","1.5781","1.5781","1.5781"
"3440","1.4424","1.4424","1.4424"
"3441","1.4424","1.4424","1.4424"
"3442","1.5825","1.5825","1.5825"
"3443","1.5825","1.5825","1.5825"
"3444","1.6022","1.6022","1.6022"
"3445","1.6022","1.6022","1.6022"
"3446","1.5656","1.5656","1.5656"
"3447","1.5656","1.5656","1.5656"
"3448","1.511","1.511","1.511"
"3449","1.511","1.511","1.511"
"3450","1.6592","1.6592","1.6592"
"3451","1.6592","1.6592","1.6592"
"3452","1.5841","1.5841","1.5841"
"3453","1.5841","1.5841","1.5841"
"3454","1.7158","1.7158","1.7158"
"3455","1.7158","1.7158","1.7158"
"3456","1.4287","1.4287","1.4287"
"3457","1.4287","1.4287","1.4287"
"3458","1.5162","1.5162","1.5162"
"3459","1.5162","1.5162","1.5162"
"3460","1.3566","1.3566","1.3566"
"3461","1.3566","1.3566","1.3566"
"3462","1.5415","1.5415","1.5415"
"3463","1.5415","1.5415","1.5415"
"3464","1.6001","1.6001","1.6001"
"3465","1.6001","1.6001","1.6001"
"3466","1.5681","1.5681","1.5681"
"3467","1.5681","1.5681","1.5681"
"3468","1.7817","1.7817","1.7817"
"3469","1.7817","1.7817","1.7817"
"3470","1.5646","1.5646","1.5646"
"3471","1.5646","1.5646","1.5646"
"3472","1.553","1.553","1.553"
"3473","1.553","1.553","1.553"
"3474","1.548","1.548","1.548"
"3475","1.548","1.548","1.548"
"3476","1.5532","1.5532","1.5532"
"3477","1.5532","1.5532","1.5532"
"3478","1.5827","1.5827","1.5827"
"3479","1.5827","1.5827","1.5827"
"3480","1.5253","1.5253","1.5253"
"3481","1.5253","1.5253","1.5253"
"3482","1.7254","1.7254","1.7254"
"3483","1.7254","1.7254","1.7254"
"3484","1.7089","1.7089","1.7089"
"3485","1.7089","1.7089","1.7089"
"3486","1.4727","1.4727","1.4727"
"3487","1.4727","1.4727","1.4727"
"3488","1.5638","1.5638","1.5638"
"3489","1.5638","1.5638","1.5638"
"3490","1.6928","1.6928","1.6928"
"3491","1.6928","1.6928","1.6928"
"3492","1.7647","1.7647","1.7647"
"3493","1.7647","1.7647","1.7647"
"3494","1.7266","1.7266","1.7266"
"3495","1.7266","1.7266","1.7266"
"3496","1.7814","1.7814","1.7814"
"3497","1.7814","1.7814","1.7814"
"3498","1.4604","1.4604","1.4604"
"3499","1.4604","1.4604","1.4604"
"3500","1.6326","1.6326","1.6326"
"3501","1.6326","1.6326","1.6326"
"3502","1.4543","1.4543","1.4543"
"3503","1.4543","1.4543","1.4543"
"3504","1.5291","1.5291","1.5291"
"3505","1.5291","1.5291","1.5291"
"3506","1.551","1.551","1.551"
"3507","1.551","1.551","1.551"
"3508","1.803","1.803","1.803"
"3509","1.803","1.803","1.803"
"3510","1.6378","1.6378","1.6378"
"3511","1.6378","1.6378","1.6378"
"3512","1.3905","1.3905","1.3905"
"3513","1.3905","1.3905","1.3905"
"3514","1.3134","1.3134","1.3134"
"3515","1.3134","1.3134","1.3134"
"3516","1.606","1.606","1.606"
"3517","1.606","1.606","1.606"
"3518","1.5364","1.5364","1.5364"
"3519","1.5364","1.5364","1.5364"
"3520","1.3044","1.3044","1.3044"
"3521","1.3044","1.3044","1.3044"
"3522","1.753","1.753","1.753"
"3523","1.753","1.753","1.753"
"3524","1.7888","1.7888","1.7888"
"3525","1.7888","1.7888","1.7888"
"3526","1.5032","1.5032","1.5032"
"3527","1.5032","1.5032","1.5032"
"3528","1.2873","1.2873","1.2873"
"3529","1.2873","1.2873","1.2873"
"3530","1.4891","1.4891","1.4891"
"3531","1.4891","1.4891","1.4891"
"3532","1.598","1.598","1.598"
"3533","1.598","1.598","1.598"
"3534","1.6577","1.6577","1.6577"
"3535","1.6577","1.6577","1.6577"
"3536","1.4101","1.4101","1.4101"
"3537","1.4101","1.4101","1.4101"
"3538","1.6771","1.6771","1.6771"
"3539","1.6771","1.6771","1.6771"
"3540","1.4109","1.4109","1.4109"
"3541","1.4109","1.4109","1.4109"
"3542","1.5679","1.5679","1.5679"
"3543","1.5679","1.5679","1.5679"
"3544","1.7219","1.7219","1.7219"
"3545","1.7219","1.7219","1.7219"
"3546","1.6064","1.6064","1.6064"
"3547","1.6064","1.6064","1.6064"
"3548","1.7182","1.7182","1.7182"
"3549","1.7182","1.7182","1.7182"
"3550","1.6017","1.6017","1.6017"
"3551","1.6017","1.6017","1.6017"
"3552","1.5471","1.5471","1.5471"
"3553","1.5471","1.5471","1.5471"
"3554","1.3792","1.3792","1.3792"
"3555","1.3792","1.3792","1.3792"
"3556","1.7188","1.7188","1.7188"
"3557","1.7188","1.7188","1.7188"
"3558","1.3867","1.3867","1.3867"
"3559","1.3867","1.3867","1.3867"
"3560","1.6622","1.6622","1.6622"
"3561","1.6622","1.6622","1.6622"
"3562","1.4316","1.4316","1.4316"
"3563","1.4316","1.4316","1.4316"
"3564","1.7472","1.7472","1.7472"
"3565","1.7472","1.7472","1.7472"
"3566","1.6216","1.6216","1.6216"
"3567","1.6216","1.6216","1.6216"
"3568","1.6459","1.6459","1.6459"
"3569","1.6459","1.6459","1.6459"
"3570","1.4025","1.4025","1.4025"
"3571","1.4025","1.4025","1.4025"
"3572","1.4807","1.4807","1.4807"
"3573","1.4807","1.4807","1.4807"
"3574","1.603","1.603","1.603"
"3575","1.603","1.603","1.603"
"3576","1.3794","1.3794","1.3794"
"3577","1.3794","1.3794","1.3794"
"3578","1.5097","1.5097","1.5097"
"3579","1.5097","1.5097","1.5097"
"3580","1.5191","1.5191","1.5191"
