"Step","splendid-sunset-3 - train/loss","splendid-sunset-3 - train/loss__MIN","splendid-sunset-3 - train/loss__MAX"
"2884","1.5661","1.5661","1.5661"
"2885","1.5661","1.5661","1.5661"
"2886","1.6855","1.6855","1.6855"
"2887","1.6855","1.6855","1.6855"
"2888","1.5737","1.5737","1.5737"
"2889","1.5737","1.5737","1.5737"
"2890","1.5292","1.5292","1.5292"
"2891","1.5292","1.5292","1.5292"
"2892","1.5456","1.5456","1.5456"
"2893","1.5456","1.5456","1.5456"
"2894","1.5681","1.5681","1.5681"
"2895","1.5681","1.5681","1.5681"
"2896","1.5357","1.5357","1.5357"
"2897","1.5357","1.5357","1.5357"
"2898","1.5883","1.5883","1.5883"
"2899","1.5883","1.5883","1.5883"
"2900","1.8511","1.8511","1.8511"
"2901","1.8511","1.8511","1.8511"
"2902","1.5597","1.5597","1.5597"
"2903","1.5597","1.5597","1.5597"
"2904","1.5381","1.5381","1.5381"
"2905","1.5381","1.5381","1.5381"
"2906","1.6414","1.6414","1.6414"
"2907","1.6414","1.6414","1.6414"
"2908","1.4375","1.4375","1.4375"
"2909","1.4375","1.4375","1.4375"
"2910","1.7987","1.7987","1.7987"
"2911","1.7987","1.7987","1.7987"
"2912","1.6917","1.6917","1.6917"
"2913","1.6917","1.6917","1.6917"
"2914","1.4965","1.4965","1.4965"
"2915","1.4965","1.4965","1.4965"
"2916","1.474","1.474","1.474"
"2917","1.474","1.474","1.474"
"2918","1.3969","1.3969","1.3969"
"2919","1.3969","1.3969","1.3969"
"2920","1.4552","1.4552","1.4552"
"2921","1.4552","1.4552","1.4552"
"2922","1.6585","1.6585","1.6585"
"2923","1.6585","1.6585","1.6585"
"2924","1.5406","1.5406","1.5406"
"2925","1.5406","1.5406","1.5406"
"2926","1.5935","1.5935","1.5935"
"2927","1.5935","1.5935","1.5935"
"2928","1.5837","1.5837","1.5837"
"2929","1.5837","1.5837","1.5837"
"2930","1.4259","1.4259","1.4259"
"2931","1.4259","1.4259","1.4259"
"2932","1.5307","1.5307","1.5307"
"2933","1.5307","1.5307","1.5307"
"2934","1.6209","1.6209","1.6209"
"2935","1.6209","1.6209","1.6209"
"2936","1.551","1.551","1.551"
"2937","1.551","1.551","1.551"
"2938","1.4953","1.4953","1.4953"
"2939","1.4953","1.4953","1.4953"
"2940","1.5418","1.5418","1.5418"
"2941","1.5418","1.5418","1.5418"
"2942","1.8289","1.8289","1.8289"
"2943","1.8289","1.8289","1.8289"
"2944","1.3767","1.3767","1.3767"
"2945","1.3767","1.3767","1.3767"
"2946","1.4462","1.4462","1.4462"
"2947","1.4462","1.4462","1.4462"
"2948","1.6604","1.6604","1.6604"
"2949","1.6604","1.6604","1.6604"
"2950","1.639","1.639","1.639"
"2951","1.639","1.639","1.639"
"2952","1.8575","1.8575","1.8575"
"2953","1.8575","1.8575","1.8575"
"2954","1.4623","1.4623","1.4623"
"2955","1.4623","1.4623","1.4623"
"2956","1.488","1.488","1.488"
"2957","1.488","1.488","1.488"
"2958","1.5731","1.5731","1.5731"
"2959","1.5731","1.5731","1.5731"
"2960","1.7749","1.7749","1.7749"
"2961","1.7749","1.7749","1.7749"
"2962","1.6251","1.6251","1.6251"
"2963","1.6251","1.6251","1.6251"
"2964","1.8966","1.8966","1.8966"
"2965","1.8966","1.8966","1.8966"
"2966","1.5101","1.5101","1.5101"
"2967","1.5101","1.5101","1.5101"
"2968","1.7117","1.7117","1.7117"
"2969","1.7117","1.7117","1.7117"
"2970","1.7153","1.7153","1.7153"
"2971","1.7153","1.7153","1.7153"
"2972","1.596","1.596","1.596"
"2973","1.596","1.596","1.596"
"2974","1.6161","1.6161","1.6161"
"2975","1.6161","1.6161","1.6161"
"2976","1.4593","1.4593","1.4593"
"2977","1.4593","1.4593","1.4593"
"2978","1.6038","1.6038","1.6038"
"2979","1.6038","1.6038","1.6038"
"2980","1.8049","1.8049","1.8049"
"2981","1.8049","1.8049","1.8049"
"2982","1.7291","1.7291","1.7291"
"2983","1.7291","1.7291","1.7291"
"2984","1.7007","1.7007","1.7007"
"2985","1.7007","1.7007","1.7007"
"2986","1.4532","1.4532","1.4532"
"2987","1.4532","1.4532","1.4532"
"2988","1.5157","1.5157","1.5157"
"2989","1.5157","1.5157","1.5157"
"2990","1.7846","1.7846","1.7846"
"2991","1.7846","1.7846","1.7846"
"2992","1.7048","1.7048","1.7048"
"2993","1.7048","1.7048","1.7048"
"2994","1.8573","1.8573","1.8573"
"2995","1.8573","1.8573","1.8573"
"2996","1.6354","1.6354","1.6354"
"2997","1.6354","1.6354","1.6354"
"2998","1.3942","1.3942","1.3942"
"2999","1.3942","1.3942","1.3942"
"3000","1.4676","1.4676","1.4676"
"3001","1.4676","1.4676","1.4676"
"3002","1.7764","1.7764","1.7764"
"3003","1.7764","1.7764","1.7764"
"3004","1.3893","1.3893","1.3893"
"3005","1.3893","1.3893","1.3893"
"3006","1.6211","1.6211","1.6211"
"3007","1.6211","1.6211","1.6211"
"3008","1.6476","1.6476","1.6476"
"3009","1.6476","1.6476","1.6476"
"3010","1.6609","1.6609","1.6609"
"3011","1.6609","1.6609","1.6609"
"3012","1.8388","1.8388","1.8388"
"3013","1.8388","1.8388","1.8388"
"3014","1.7447","1.7447","1.7447"
"3015","1.7447","1.7447","1.7447"
"3016","1.604","1.604","1.604"
"3017","1.604","1.604","1.604"
"3018","1.4419","1.4419","1.4419"
"3019","1.4419","1.4419","1.4419"
"3020","1.5389","1.5389","1.5389"
"3021","1.5389","1.5389","1.5389"
"3022","1.5331","1.5331","1.5331"
"3023","1.5331","1.5331","1.5331"
"3024","1.9859","1.9859","1.9859"
"3025","1.9859","1.9859","1.9859"
"3026","1.703","1.703","1.703"
"3027","1.703","1.703","1.703"
"3028","1.6106","1.6106","1.6106"
"3029","1.6106","1.6106","1.6106"
"3030","1.5667","1.5667","1.5667"
"3031","1.5667","1.5667","1.5667"
"3032","1.4288","1.4288","1.4288"
"3033","1.4288","1.4288","1.4288"
"3034","1.389","1.389","1.389"
"3035","1.389","1.389","1.389"
"3036","1.852","1.852","1.852"
"3037","1.852","1.852","1.852"
"3038","1.4605","1.4605","1.4605"
"3039","1.4605","1.4605","1.4605"
"3040","1.6104","1.6104","1.6104"
"3041","1.6104","1.6104","1.6104"
"3042","1.6478","1.6478","1.6478"
"3043","1.6478","1.6478","1.6478"
"3044","1.4512","1.4512","1.4512"
"3045","1.4512","1.4512","1.4512"
"3046","1.4961","1.4961","1.4961"
"3047","1.4961","1.4961","1.4961"
"3048","1.5961","1.5961","1.5961"
"3049","1.5961","1.5961","1.5961"
"3050","1.6767","1.6767","1.6767"
"3051","1.6767","1.6767","1.6767"
"3052","1.8072","1.8072","1.8072"
"3053","1.8072","1.8072","1.8072"
"3054","1.6551","1.6551","1.6551"
"3055","1.6551","1.6551","1.6551"
"3056","1.6498","1.6498","1.6498"
"3057","1.6498","1.6498","1.6498"
"3058","1.6476","1.6476","1.6476"
"3059","1.6476","1.6476","1.6476"
"3060","1.551","1.551","1.551"
"3061","1.551","1.551","1.551"
"3062","1.4971","1.4971","1.4971"
"3063","1.4971","1.4971","1.4971"
"3064","1.6151","1.6151","1.6151"
"3065","1.6151","1.6151","1.6151"
"3066","1.5136","1.5136","1.5136"
"3067","1.5136","1.5136","1.5136"
"3068","1.578","1.578","1.578"
"3069","1.578","1.578","1.578"
"3070","1.6204","1.6204","1.6204"
"3071","1.6204","1.6204","1.6204"
"3072","1.8118","1.8118","1.8118"
"3073","1.8118","1.8118","1.8118"
"3074","1.7604","1.7604","1.7604"
"3075","1.7604","1.7604","1.7604"
"3076","1.6726","1.6726","1.6726"
"3077","1.6726","1.6726","1.6726"
"3078","1.7139","1.7139","1.7139"
"3079","1.7139","1.7139","1.7139"
"3080","1.6278","1.6278","1.6278"
"3081","1.6278","1.6278","1.6278"
"3082","1.6282","1.6282","1.6282"
"3083","1.6282","1.6282","1.6282"
"3084","1.6675","1.6675","1.6675"
"3085","1.6675","1.6675","1.6675"
"3086","1.6647","1.6647","1.6647"
"3087","1.6647","1.6647","1.6647"
"3088","1.7791","1.7791","1.7791"
"3089","1.7791","1.7791","1.7791"
"3090","1.5475","1.5475","1.5475"
"3091","1.5475","1.5475","1.5475"
"3092","1.6355","1.6355","1.6355"
"3093","1.6355","1.6355","1.6355"
"3094","1.5706","1.5706","1.5706"
"3095","1.5706","1.5706","1.5706"
"3096","1.4268","1.4268","1.4268"
"3097","1.4268","1.4268","1.4268"
"3098","1.567","1.567","1.567"
"3099","1.567","1.567","1.567"
"3100","1.741","1.741","1.741"
"3101","1.741","1.741","1.741"
"3102","1.7087","1.7087","1.7087"
"3103","1.7087","1.7087","1.7087"
"3104","1.5732","1.5732","1.5732"
"3105","1.5732","1.5732","1.5732"
"3106","1.5007","1.5007","1.5007"
"3107","1.5007","1.5007","1.5007"
"3108","1.9422","1.9422","1.9422"
"3109","1.9422","1.9422","1.9422"
"3110","1.5122","1.5122","1.5122"
"3111","1.5122","1.5122","1.5122"
"3112","1.6654","1.6654","1.6654"
"3113","1.6654","1.6654","1.6654"
"3114","1.6309","1.6309","1.6309"
"3115","1.6309","1.6309","1.6309"
"3116","1.4218","1.4218","1.4218"
"3117","1.4218","1.4218","1.4218"
"3118","1.6496","1.6496","1.6496"
"3119","1.6496","1.6496","1.6496"
"3120","1.6213","1.6213","1.6213"
"3121","1.6213","1.6213","1.6213"
"3122","1.3444","1.3444","1.3444"
"3123","1.3444","1.3444","1.3444"
"3124","1.5625","1.5625","1.5625"
"3125","1.5625","1.5625","1.5625"
"3126","1.6066","1.6066","1.6066"
"3127","1.6066","1.6066","1.6066"
"3128","1.6086","1.6086","1.6086"
"3129","1.6086","1.6086","1.6086"
"3130","1.4196","1.4196","1.4196"
"3131","1.4196","1.4196","1.4196"
"3132","1.5509","1.5509","1.5509"
"3133","1.5509","1.5509","1.5509"
"3134","1.8662","1.8662","1.8662"
"3135","1.8662","1.8662","1.8662"
"3136","1.714","1.714","1.714"
"3137","1.714","1.714","1.714"
"3138","1.7416","1.7416","1.7416"
"3139","1.7416","1.7416","1.7416"
"3140","1.5228","1.5228","1.5228"
"3141","1.5228","1.5228","1.5228"
"3142","1.5338","1.5338","1.5338"
"3143","1.5338","1.5338","1.5338"
"3144","1.7011","1.7011","1.7011"
"3145","1.7011","1.7011","1.7011"
"3146","1.4152","1.4152","1.4152"
"3147","1.4152","1.4152","1.4152"
"3148","1.5959","1.5959","1.5959"
"3149","1.5959","1.5959","1.5959"
"3150","1.3204","1.3204","1.3204"
"3151","1.3204","1.3204","1.3204"
"3152","1.5506","1.5506","1.5506"
"3153","1.5506","1.5506","1.5506"
"3154","1.7163","1.7163","1.7163"
"3155","1.7163","1.7163","1.7163"
"3156","1.4027","1.4027","1.4027"
"3157","1.4027","1.4027","1.4027"
"3158","1.7629","1.7629","1.7629"
"3159","1.7629","1.7629","1.7629"
"3160","1.6176","1.6176","1.6176"
"3161","1.6176","1.6176","1.6176"
"3162","1.615","1.615","1.615"
"3163","1.615","1.615","1.615"
"3164","1.8076","1.8076","1.8076"
"3165","1.8076","1.8076","1.8076"
"3166","1.8678","1.8678","1.8678"
"3167","1.8678","1.8678","1.8678"
"3168","1.5283","1.5283","1.5283"
"3169","1.5283","1.5283","1.5283"
"3170","1.6537","1.6537","1.6537"
"3171","1.6537","1.6537","1.6537"
"3172","1.6278","1.6278","1.6278"
"3173","1.6278","1.6278","1.6278"
"3174","1.6893","1.6893","1.6893"
"3175","1.6893","1.6893","1.6893"
"3176","1.4711","1.4711","1.4711"
"3177","1.4711","1.4711","1.4711"
"3178","1.7303","1.7303","1.7303"
"3179","1.7303","1.7303","1.7303"
"3180","1.5557","1.5557","1.5557"
"3181","1.5557","1.5557","1.5557"
"3182","1.5779","1.5779","1.5779"
"3183","1.5779","1.5779","1.5779"
"3184","1.5209","1.5209","1.5209"
"3185","1.5209","1.5209","1.5209"
"3186","1.3792","1.3792","1.3792"
"3187","1.3792","1.3792","1.3792"
"3188","1.5938","1.5938","1.5938"
"3189","1.5938","1.5938","1.5938"
"3190","1.7271","1.7271","1.7271"
"3191","1.7271","1.7271","1.7271"
"3192","1.4065","1.4065","1.4065"
"3193","1.4065","1.4065","1.4065"
"3194","1.4082","1.4082","1.4082"
"3195","1.4082","1.4082","1.4082"
"3196","1.5085","1.5085","1.5085"
"3197","1.5085","1.5085","1.5085"
"3198","1.3821","1.3821","1.3821"
"3199","1.3821","1.3821","1.3821"
"3200","1.6189","1.6189","1.6189"
"3201","1.6189","1.6189","1.6189"
"3202","1.3606","1.3606","1.3606"
"3203","1.3606","1.3606","1.3606"
"3204","1.4818","1.4818","1.4818"
"3205","1.4818","1.4818","1.4818"
"3206","1.8441","1.8441","1.8441"
"3207","1.8441","1.8441","1.8441"
"3208","1.5277","1.5277","1.5277"
"3209","1.5277","1.5277","1.5277"
"3210","1.6379","1.6379","1.6379"
"3211","1.6379","1.6379","1.6379"
"3212","1.5252","1.5252","1.5252"
"3213","1.5252","1.5252","1.5252"
"3214","1.5454","1.5454","1.5454"
"3215","1.5454","1.5454","1.5454"
"3216","1.4099","1.4099","1.4099"
"3217","1.4099","1.4099","1.4099"
"3218","1.7735","1.7735","1.7735"
"3219","1.7735","1.7735","1.7735"
"3220","1.554","1.554","1.554"
"3221","1.554","1.554","1.554"
"3222","1.7791","1.7791","1.7791"
"3223","1.7791","1.7791","1.7791"
"3224","1.6172","1.6172","1.6172"
"3225","1.6172","1.6172","1.6172"
"3226","1.5739","1.5739","1.5739"
"3227","1.5739","1.5739","1.5739"
"3228","1.4928","1.4928","1.4928"
"3229","1.4928","1.4928","1.4928"
"3230","1.4881","1.4881","1.4881"
"3231","1.4881","1.4881","1.4881"
"3232","1.7742","1.7742","1.7742"
"3233","1.7742","1.7742","1.7742"
"3234","1.7306","1.7306","1.7306"
"3235","1.7306","1.7306","1.7306"
"3236","1.5917","1.5917","1.5917"
"3237","1.5917","1.5917","1.5917"
"3238","1.7348","1.7348","1.7348"
"3239","1.7348","1.7348","1.7348"
"3240","1.6935","1.6935","1.6935"
"3241","1.6935","1.6935","1.6935"
"3242","1.5103","1.5103","1.5103"
"3243","1.5103","1.5103","1.5103"
"3244","1.4871","1.4871","1.4871"
"3245","1.4871","1.4871","1.4871"
"3246","1.4891","1.4891","1.4891"
"3247","1.4891","1.4891","1.4891"
"3248","1.9665","1.9665","1.9665"
"3249","1.9665","1.9665","1.9665"
"3250","1.4144","1.4144","1.4144"
"3251","1.4144","1.4144","1.4144"
"3252","1.5299","1.5299","1.5299"
"3253","1.5299","1.5299","1.5299"
"3254","1.5873","1.5873","1.5873"
"3255","1.5873","1.5873","1.5873"
"3256","1.6574","1.6574","1.6574"
"3257","1.6574","1.6574","1.6574"
"3258","1.8066","1.8066","1.8066"
"3259","1.8066","1.8066","1.8066"
"3260","1.391","1.391","1.391"
"3261","1.391","1.391","1.391"
"3262","1.5643","1.5643","1.5643"
"3263","1.5643","1.5643","1.5643"
"3264","1.5471","1.5471","1.5471"
"3265","1.5471","1.5471","1.5471"
"3266","1.6994","1.6994","1.6994"
"3267","1.6994","1.6994","1.6994"
"3268","1.6646","1.6646","1.6646"
"3269","1.6646","1.6646","1.6646"
"3270","1.7714","1.7714","1.7714"
"3271","1.7714","1.7714","1.7714"
"3272","1.935","1.935","1.935"
"3273","1.935","1.935","1.935"
"3274","1.3582","1.3582","1.3582"
"3275","1.3582","1.3582","1.3582"
"3276","1.6485","1.6485","1.6485"
"3277","1.6485","1.6485","1.6485"
"3278","1.6173","1.6173","1.6173"
"3279","1.6173","1.6173","1.6173"
"3280","1.5439","1.5439","1.5439"
"3281","1.5439","1.5439","1.5439"
"3282","1.6168","1.6168","1.6168"
"3283","1.6168","1.6168","1.6168"
"3284","1.6974","1.6974","1.6974"
"3285","1.6974","1.6974","1.6974"
"3286","1.6222","1.6222","1.6222"
"3287","1.6222","1.6222","1.6222"
"3288","1.5742","1.5742","1.5742"
"3289","1.5742","1.5742","1.5742"
"3290","1.7325","1.7325","1.7325"
"3291","1.7325","1.7325","1.7325"
"3292","1.4476","1.4476","1.4476"
"3293","1.4476","1.4476","1.4476"
"3294","1.6295","1.6295","1.6295"
"3295","1.6295","1.6295","1.6295"
"3296","1.6777","1.6777","1.6777"
"3297","1.6777","1.6777","1.6777"
"3298","1.7034","1.7034","1.7034"
"3299","1.7034","1.7034","1.7034"
"3300","1.7206","1.7206","1.7206"
"3301","1.7206","1.7206","1.7206"
"3302","1.4947","1.4947","1.4947"
"3303","1.4947","1.4947","1.4947"
"3304","1.5428","1.5428","1.5428"
"3305","1.5428","1.5428","1.5428"
"3306","1.6011","1.6011","1.6011"
"3307","1.6011","1.6011","1.6011"
"3308","1.3694","1.3694","1.3694"
"3309","1.3694","1.3694","1.3694"
"3310","1.5067","1.5067","1.5067"
"3311","1.5067","1.5067","1.5067"
"3312","1.532","1.532","1.532"
"3313","1.532","1.532","1.532"
"3314","1.8326","1.8326","1.8326"
"3315","1.8326","1.8326","1.8326"
"3316","1.6762","1.6762","1.6762"
"3317","1.6762","1.6762","1.6762"
"3318","1.6941","1.6941","1.6941"
"3319","1.6941","1.6941","1.6941"
"3320","1.5263","1.5263","1.5263"
"3321","1.5263","1.5263","1.5263"
"3322","1.4994","1.4994","1.4994"
"3323","1.4994","1.4994","1.4994"
"3324","1.267","1.267","1.267"
"3325","1.267","1.267","1.267"
"3326","1.5556","1.5556","1.5556"
"3327","1.5556","1.5556","1.5556"
"3328","1.4011","1.4011","1.4011"
"3329","1.4011","1.4011","1.4011"
"3330","1.5139","1.5139","1.5139"
"3331","1.5139","1.5139","1.5139"
"3332","1.6133","1.6133","1.6133"
"3333","1.6133","1.6133","1.6133"
"3334","1.3681","1.3681","1.3681"
"3335","1.3681","1.3681","1.3681"
"3336","2.0338","2.0338","2.0338"
"3337","2.0338","2.0338","2.0338"
"3338","1.3902","1.3902","1.3902"
"3339","1.3902","1.3902","1.3902"
"3340","1.6318","1.6318","1.6318"
"3341","1.6318","1.6318","1.6318"
"3342","1.657","1.657","1.657"
"3343","1.657","1.657","1.657"
"3344","1.6879","1.6879","1.6879"
"3345","1.6879","1.6879","1.6879"
"3346","1.4823","1.4823","1.4823"
"3347","1.4823","1.4823","1.4823"
"3348","1.6198","1.6198","1.6198"
"3349","1.6198","1.6198","1.6198"
"3350","1.7557","1.7557","1.7557"
"3351","1.7557","1.7557","1.7557"
"3352","1.6788","1.6788","1.6788"
"3353","1.6788","1.6788","1.6788"
"3354","1.4581","1.4581","1.4581"
"3355","1.4581","1.4581","1.4581"
"3356","1.5466","1.5466","1.5466"
"3357","1.5466","1.5466","1.5466"
"3358","1.5735","1.5735","1.5735"
"3359","1.5735","1.5735","1.5735"
"3360","1.5689","1.5689","1.5689"
"3361","1.5689","1.5689","1.5689"
"3362","1.55","1.55","1.55"
"3363","1.55","1.55","1.55"
"3364","1.5677","1.5677","1.5677"
"3365","1.5677","1.5677","1.5677"
"3366","1.4203","1.4203","1.4203"
"3367","1.4203","1.4203","1.4203"
"3368","1.9768","1.9768","1.9768"
"3369","1.9768","1.9768","1.9768"
"3370","1.5789","1.5789","1.5789"
"3371","1.5789","1.5789","1.5789"
"3372","1.5358","1.5358","1.5358"
"3373","1.5358","1.5358","1.5358"
"3374","1.5897","1.5897","1.5897"
"3375","1.5897","1.5897","1.5897"
"3376","1.7923","1.7923","1.7923"
"3377","1.7923","1.7923","1.7923"
"3378","1.6126","1.6126","1.6126"
"3379","1.6126","1.6126","1.6126"
"3380","1.4686","1.4686","1.4686"
"3381","1.4686","1.4686","1.4686"
"3382","1.7181","1.7181","1.7181"
"3383","1.7181","1.7181","1.7181"
"3384","1.5026","1.5026","1.5026"
"3385","1.5026","1.5026","1.5026"
"3386","1.5309","1.5309","1.5309"
"3387","1.5309","1.5309","1.5309"
"3388","1.6388","1.6388","1.6388"
"3389","1.6388","1.6388","1.6388"
"3390","1.3992","1.3992","1.3992"
"3391","1.3992","1.3992","1.3992"
"3392","1.4431","1.4431","1.4431"
"3393","1.4431","1.4431","1.4431"
"3394","1.5302","1.5302","1.5302"
"3395","1.5302","1.5302","1.5302"
"3396","1.6275","1.6275","1.6275"
"3397","1.6275","1.6275","1.6275"
"3398","1.7441","1.7441","1.7441"
"3399","1.7441","1.7441","1.7441"
"3400","1.7974","1.7974","1.7974"
"3401","1.7974","1.7974","1.7974"
"3402","1.847","1.847","1.847"
"3403","1.847","1.847","1.847"
"3404","1.5949","1.5949","1.5949"
"3405","1.5949","1.5949","1.5949"
"3406","1.6214","1.6214","1.6214"
"3407","1.6214","1.6214","1.6214"
"3408","1.788","1.788","1.788"
"3409","1.788","1.788","1.788"
"3410","1.8314","1.8314","1.8314"
"3411","1.8314","1.8314","1.8314"
"3412","1.7383","1.7383","1.7383"
"3413","1.7383","1.7383","1.7383"
"3414","1.7212","1.7212","1.7212"
"3415","1.7212","1.7212","1.7212"
"3416","1.5416","1.5416","1.5416"
"3417","1.5416","1.5416","1.5416"
"3418","1.5736","1.5736","1.5736"
"3419","1.5736","1.5736","1.5736"
"3420","1.6726","1.6726","1.6726"
"3421","1.6726","1.6726","1.6726"
"3422","1.6818","1.6818","1.6818"
"3423","1.6818","1.6818","1.6818"
"3424","1.4541","1.4541","1.4541"
"3425","1.4541","1.4541","1.4541"
"3426","1.4224","1.4224","1.4224"
"3427","1.4224","1.4224","1.4224"
"3428","1.4773","1.4773","1.4773"
"3429","1.4773","1.4773","1.4773"
"3430","1.6175","1.6175","1.6175"
"3431","1.6175","1.6175","1.6175"
"3432","1.4336","1.4336","1.4336"
"3433","1.4336","1.4336","1.4336"
"3434","1.6201","1.6201","1.6201"
"3435","1.6201","1.6201","1.6201"
"3436","1.7267","1.7267","1.7267"
"3437","1.7267","1.7267","1.7267"
"3438","1.5899","1.5899","1.5899"
"3439","1.5899","1.5899","1.5899"
"3440","1.6034","1.6034","1.6034"
"3441","1.6034","1.6034","1.6034"
"3442","1.5892","1.5892","1.5892"
"3443","1.5892","1.5892","1.5892"
"3444","1.6526","1.6526","1.6526"
"3445","1.6526","1.6526","1.6526"
"3446","1.5863","1.5863","1.5863"
"3447","1.5863","1.5863","1.5863"
"3448","1.5399","1.5399","1.5399"
"3449","1.5399","1.5399","1.5399"
"3450","1.5781","1.5781","1.5781"
"3451","1.5781","1.5781","1.5781"
"3452","1.6027","1.6027","1.6027"
"3453","1.6027","1.6027","1.6027"
"3454","1.6522","1.6522","1.6522"
"3455","1.6522","1.6522","1.6522"
"3456","1.4483","1.4483","1.4483"
"3457","1.4483","1.4483","1.4483"
"3458","1.5268","1.5268","1.5268"
"3459","1.5268","1.5268","1.5268"
"3460","1.3426","1.3426","1.3426"
"3461","1.3426","1.3426","1.3426"
"3462","1.529","1.529","1.529"
"3463","1.529","1.529","1.529"
"3464","1.6774","1.6774","1.6774"
"3465","1.6774","1.6774","1.6774"
"3466","1.5347","1.5347","1.5347"
"3467","1.5347","1.5347","1.5347"
"3468","1.7094","1.7094","1.7094"
"3469","1.7094","1.7094","1.7094"
"3470","1.6142","1.6142","1.6142"
"3471","1.6142","1.6142","1.6142"
"3472","1.5987","1.5987","1.5987"
"3473","1.5987","1.5987","1.5987"
"3474","1.5627","1.5627","1.5627"
"3475","1.5627","1.5627","1.5627"
"3476","1.5611","1.5611","1.5611"
"3477","1.5611","1.5611","1.5611"
"3478","1.5846","1.5846","1.5846"
"3479","1.5846","1.5846","1.5846"
"3480","1.5255","1.5255","1.5255"
"3481","1.5255","1.5255","1.5255"
"3482","1.6495","1.6495","1.6495"
"3483","1.6495","1.6495","1.6495"
"3484","1.6728","1.6728","1.6728"
"3485","1.6728","1.6728","1.6728"
"3486","1.4256","1.4256","1.4256"
"3487","1.4256","1.4256","1.4256"
"3488","1.5939","1.5939","1.5939"
"3489","1.5939","1.5939","1.5939"
"3490","1.6729","1.6729","1.6729"
"3491","1.6729","1.6729","1.6729"
"3492","1.7302","1.7302","1.7302"
"3493","1.7302","1.7302","1.7302"
"3494","1.7117","1.7117","1.7117"
"3495","1.7117","1.7117","1.7117"
"3496","1.8411","1.8411","1.8411"
"3497","1.8411","1.8411","1.8411"
"3498","1.5438","1.5438","1.5438"
"3499","1.5438","1.5438","1.5438"
"3500","1.698","1.698","1.698"
"3501","1.698","1.698","1.698"
"3502","1.5322","1.5322","1.5322"
"3503","1.5322","1.5322","1.5322"
"3504","1.5758","1.5758","1.5758"
"3505","1.5758","1.5758","1.5758"
"3506","1.6188","1.6188","1.6188"
"3507","1.6188","1.6188","1.6188"
"3508","1.9134","1.9134","1.9134"
"3509","1.9134","1.9134","1.9134"
"3510","1.7756","1.7756","1.7756"
"3511","1.7756","1.7756","1.7756"
"3512","1.439","1.439","1.439"
"3513","1.439","1.439","1.439"
"3514","1.3309","1.3309","1.3309"
"3515","1.3309","1.3309","1.3309"
"3516","1.5217","1.5217","1.5217"
"3517","1.5217","1.5217","1.5217"
"3518","1.4883","1.4883","1.4883"
"3519","1.4883","1.4883","1.4883"
"3520","1.2236","1.2236","1.2236"
"3521","1.2236","1.2236","1.2236"
"3522","1.8791","1.8791","1.8791"
"3523","1.8791","1.8791","1.8791"
"3524","1.7727","1.7727","1.7727"
"3525","1.7727","1.7727","1.7727"
"3526","1.6402","1.6402","1.6402"
"3527","1.6402","1.6402","1.6402"
"3528","1.3775","1.3775","1.3775"
"3529","1.3775","1.3775","1.3775"
"3530","1.4765","1.4765","1.4765"
"3531","1.4765","1.4765","1.4765"
"3532","1.597","1.597","1.597"
"3533","1.597","1.597","1.597"
"3534","1.7476","1.7476","1.7476"
"3535","1.7476","1.7476","1.7476"
"3536","1.5161","1.5161","1.5161"
"3537","1.5161","1.5161","1.5161"
"3538","1.68","1.68","1.68"
"3539","1.68","1.68","1.68"
"3540","1.5537","1.5537","1.5537"
"3541","1.5537","1.5537","1.5537"
"3542","1.5267","1.5267","1.5267"
"3543","1.5267","1.5267","1.5267"
"3544","1.7036","1.7036","1.7036"
"3545","1.7036","1.7036","1.7036"
"3546","1.5973","1.5973","1.5973"
"3547","1.5973","1.5973","1.5973"
"3548","1.7545","1.7545","1.7545"
"3549","1.7545","1.7545","1.7545"
"3550","1.6385","1.6385","1.6385"
"3551","1.6385","1.6385","1.6385"
"3552","1.6341","1.6341","1.6341"
"3553","1.6341","1.6341","1.6341"
"3554","1.4277","1.4277","1.4277"
"3555","1.4277","1.4277","1.4277"
"3556","1.6704","1.6704","1.6704"
"3557","1.6704","1.6704","1.6704"
"3558","1.4597","1.4597","1.4597"
"3559","1.4597","1.4597","1.4597"
"3560","1.4917","1.4917","1.4917"
"3561","1.4917","1.4917","1.4917"
"3562","1.3575","1.3575","1.3575"
"3563","1.3575","1.3575","1.3575"
"3564","1.9","1.9","1.9"
"3565","1.9","1.9","1.9"
"3566","1.6455","1.6455","1.6455"
"3567","1.6455","1.6455","1.6455"
"3568","1.8533","1.8533","1.8533"
"3569","1.8533","1.8533","1.8533"
"3570","1.4423","1.4423","1.4423"
"3571","1.4423","1.4423","1.4423"
"3572","1.5671","1.5671","1.5671"
"3573","1.5671","1.5671","1.5671"
"3574","1.6039","1.6039","1.6039"
"3575","1.6039","1.6039","1.6039"
"3576","1.2881","1.2881","1.2881"
"3577","1.2881","1.2881","1.2881"
"3578","1.6683","1.6683","1.6683"
"3579","1.6683","1.6683","1.6683"
"3580","1.5755","1.5755","1.5755"
"3581","1.5755","1.5755","1.5755"
"3582","1.5522","1.5522","1.5522"
"3583","1.5522","1.5522","1.5522"
"3584","1.8199","1.8199","1.8199"
"3585","1.8199","1.8199","1.8199"
"3586","1.4657","1.4657","1.4657"
"3587","1.4657","1.4657","1.4657"
"3588","1.5777","1.5777","1.5777"
