"Step","clean-durian-2 - train/loss","clean-durian-2 - train/loss__MIN","clean-durian-2 - train/loss__MAX"
"2876","1.4154","1.4154","1.4154"
"2877","1.4154","1.4154","1.4154"
"2878","1.7343","1.7343","1.7343"
"2879","1.7343","1.7343","1.7343"
"2880","1.6921","1.6921","1.6921"
"2881","1.6921","1.6921","1.6921"
"2882","1.5729","1.5729","1.5729"
"2883","1.5729","1.5729","1.5729"
"2884","1.6568","1.6568","1.6568"
"2885","1.6568","1.6568","1.6568"
"2886","1.7084","1.7084","1.7084"
"2887","1.7084","1.7084","1.7084"
"2888","1.4837","1.4837","1.4837"
"2889","1.4837","1.4837","1.4837"
"2890","1.6464","1.6464","1.6464"
"2891","1.6464","1.6464","1.6464"
"2892","1.5616","1.5616","1.5616"
"2893","1.5616","1.5616","1.5616"
"2894","1.5315","1.5315","1.5315"
"2895","1.5315","1.5315","1.5315"
"2896","1.5057","1.5057","1.5057"
"2897","1.5057","1.5057","1.5057"
"2898","1.6256","1.6256","1.6256"
"2899","1.6256","1.6256","1.6256"
"2900","1.9802","1.9802","1.9802"
"2901","1.9802","1.9802","1.9802"
"2902","1.5451","1.5451","1.5451"
"2903","1.5451","1.5451","1.5451"
"2904","1.5415","1.5415","1.5415"
"2905","1.5415","1.5415","1.5415"
"2906","1.6876","1.6876","1.6876"
"2907","1.6876","1.6876","1.6876"
"2908","1.4641","1.4641","1.4641"
"2909","1.4641","1.4641","1.4641"
"2910","1.7007","1.7007","1.7007"
"2911","1.7007","1.7007","1.7007"
"2912","1.6411","1.6411","1.6411"
"2913","1.6411","1.6411","1.6411"
"2914","1.4493","1.4493","1.4493"
"2915","1.4493","1.4493","1.4493"
"2916","1.4497","1.4497","1.4497"
"2917","1.4497","1.4497","1.4497"
"2918","1.4295","1.4295","1.4295"
"2919","1.4295","1.4295","1.4295"
"2920","1.5605","1.5605","1.5605"
"2921","1.5605","1.5605","1.5605"
"2922","1.6246","1.6246","1.6246"
"2923","1.6246","1.6246","1.6246"
"2924","1.5807","1.5807","1.5807"
"2925","1.5807","1.5807","1.5807"
"2926","1.6197","1.6197","1.6197"
"2927","1.6197","1.6197","1.6197"
"2928","1.5521","1.5521","1.5521"
"2929","1.5521","1.5521","1.5521"
"2930","1.5217","1.5217","1.5217"
"2931","1.5217","1.5217","1.5217"
"2932","1.8058","1.8058","1.8058"
"2933","1.8058","1.8058","1.8058"
"2934","1.5341","1.5341","1.5341"
"2935","1.5341","1.5341","1.5341"
"2936","1.6099","1.6099","1.6099"
"2937","1.6099","1.6099","1.6099"
"2938","1.6162","1.6162","1.6162"
"2939","1.6162","1.6162","1.6162"
"2940","1.468","1.468","1.468"
"2941","1.468","1.468","1.468"
"2942","2.0108","2.0108","2.0108"
"2943","2.0108","2.0108","2.0108"
"2944","1.4623","1.4623","1.4623"
"2945","1.4623","1.4623","1.4623"
"2946","1.5666","1.5666","1.5666"
"2947","1.5666","1.5666","1.5666"
"2948","1.6515","1.6515","1.6515"
"2949","1.6515","1.6515","1.6515"
"2950","1.7725","1.7725","1.7725"
"2951","1.7725","1.7725","1.7725"
"2952","1.8098","1.8098","1.8098"
"2953","1.8098","1.8098","1.8098"
"2954","1.5137","1.5137","1.5137"
"2955","1.5137","1.5137","1.5137"
"2956","1.5476","1.5476","1.5476"
"2957","1.5476","1.5476","1.5476"
"2958","1.7161","1.7161","1.7161"
"2959","1.7161","1.7161","1.7161"
"2960","1.7701","1.7701","1.7701"
"2961","1.7701","1.7701","1.7701"
"2962","1.6098","1.6098","1.6098"
"2963","1.6098","1.6098","1.6098"
"2964","1.7357","1.7357","1.7357"
"2965","1.7357","1.7357","1.7357"
"2966","1.569","1.569","1.569"
"2967","1.569","1.569","1.569"
"2968","1.7478","1.7478","1.7478"
"2969","1.7478","1.7478","1.7478"
"2970","1.7891","1.7891","1.7891"
"2971","1.7891","1.7891","1.7891"
"2972","1.7439","1.7439","1.7439"
"2973","1.7439","1.7439","1.7439"
"2974","1.6166","1.6166","1.6166"
"2975","1.6166","1.6166","1.6166"
"2976","1.5141","1.5141","1.5141"
"2977","1.5141","1.5141","1.5141"
"2978","1.5305","1.5305","1.5305"
"2979","1.5305","1.5305","1.5305"
"2980","1.8496","1.8496","1.8496"
"2981","1.8496","1.8496","1.8496"
"2982","1.7863","1.7863","1.7863"
"2983","1.7863","1.7863","1.7863"
"2984","1.6875","1.6875","1.6875"
"2985","1.6875","1.6875","1.6875"
"2986","1.3914","1.3914","1.3914"
"2987","1.3914","1.3914","1.3914"
"2988","1.5059","1.5059","1.5059"
"2989","1.5059","1.5059","1.5059"
"2990","1.6836","1.6836","1.6836"
"2991","1.6836","1.6836","1.6836"
"2992","1.6243","1.6243","1.6243"
"2993","1.6243","1.6243","1.6243"
"2994","1.8213","1.8213","1.8213"
"2995","1.8213","1.8213","1.8213"
"2996","1.7839","1.7839","1.7839"
"2997","1.7839","1.7839","1.7839"
"2998","1.3796","1.3796","1.3796"
"2999","1.3796","1.3796","1.3796"
"3000","1.4884","1.4884","1.4884"
"3001","1.4884","1.4884","1.4884"
"3002","1.714","1.714","1.714"
"3003","1.714","1.714","1.714"
"3004","1.5141","1.5141","1.5141"
"3005","1.5141","1.5141","1.5141"
"3006","1.5604","1.5604","1.5604"
"3007","1.5604","1.5604","1.5604"
"3008","1.7398","1.7398","1.7398"
"3009","1.7398","1.7398","1.7398"
"3010","1.6887","1.6887","1.6887"
"3011","1.6887","1.6887","1.6887"
"3012","1.8404","1.8404","1.8404"
"3013","1.8404","1.8404","1.8404"
"3014","1.6816","1.6816","1.6816"
"3015","1.6816","1.6816","1.6816"
"3016","1.4666","1.4666","1.4666"
"3017","1.4666","1.4666","1.4666"
"3018","1.617","1.617","1.617"
"3019","1.617","1.617","1.617"
"3020","1.5851","1.5851","1.5851"
"3021","1.5851","1.5851","1.5851"
"3022","1.6011","1.6011","1.6011"
"3023","1.6011","1.6011","1.6011"
"3024","1.8789","1.8789","1.8789"
"3025","1.8789","1.8789","1.8789"
"3026","1.798","1.798","1.798"
"3027","1.798","1.798","1.798"
"3028","1.5558","1.5558","1.5558"
"3029","1.5558","1.5558","1.5558"
"3030","1.5797","1.5797","1.5797"
"3031","1.5797","1.5797","1.5797"
"3032","1.4681","1.4681","1.4681"
"3033","1.4681","1.4681","1.4681"
"3034","1.4987","1.4987","1.4987"
"3035","1.4987","1.4987","1.4987"
"3036","1.8713","1.8713","1.8713"
"3037","1.8713","1.8713","1.8713"
"3038","1.4229","1.4229","1.4229"
"3039","1.4229","1.4229","1.4229"
"3040","1.5689","1.5689","1.5689"
"3041","1.5689","1.5689","1.5689"
"3042","1.7725","1.7725","1.7725"
"3043","1.7725","1.7725","1.7725"
"3044","1.4577","1.4577","1.4577"
"3045","1.4577","1.4577","1.4577"
"3046","1.676","1.676","1.676"
"3047","1.676","1.676","1.676"
"3048","1.6114","1.6114","1.6114"
"3049","1.6114","1.6114","1.6114"
"3050","1.6014","1.6014","1.6014"
"3051","1.6014","1.6014","1.6014"
"3052","1.7568","1.7568","1.7568"
"3053","1.7568","1.7568","1.7568"
"3054","1.5822","1.5822","1.5822"
"3055","1.5822","1.5822","1.5822"
"3056","1.6801","1.6801","1.6801"
"3057","1.6801","1.6801","1.6801"
"3058","1.5834","1.5834","1.5834"
"3059","1.5834","1.5834","1.5834"
"3060","1.5005","1.5005","1.5005"
"3061","1.5005","1.5005","1.5005"
"3062","1.5888","1.5888","1.5888"
"3063","1.5888","1.5888","1.5888"
"3064","1.5909","1.5909","1.5909"
"3065","1.5909","1.5909","1.5909"
"3066","1.465","1.465","1.465"
"3067","1.465","1.465","1.465"
"3068","1.6292","1.6292","1.6292"
"3069","1.6292","1.6292","1.6292"
"3070","1.5189","1.5189","1.5189"
"3071","1.5189","1.5189","1.5189"
"3072","1.7752","1.7752","1.7752"
"3073","1.7752","1.7752","1.7752"
"3074","1.7062","1.7062","1.7062"
"3075","1.7062","1.7062","1.7062"
"3076","1.8924","1.8924","1.8924"
"3077","1.8924","1.8924","1.8924"
"3078","1.7008","1.7008","1.7008"
"3079","1.7008","1.7008","1.7008"
"3080","1.7215","1.7215","1.7215"
"3081","1.7215","1.7215","1.7215"
"3082","1.7316","1.7316","1.7316"
"3083","1.7316","1.7316","1.7316"
"3084","1.7918","1.7918","1.7918"
"3085","1.7918","1.7918","1.7918"
"3086","1.6257","1.6257","1.6257"
"3087","1.6257","1.6257","1.6257"
"3088","1.7915","1.7915","1.7915"
"3089","1.7915","1.7915","1.7915"
"3090","1.6082","1.6082","1.6082"
"3091","1.6082","1.6082","1.6082"
"3092","1.6972","1.6972","1.6972"
"3093","1.6972","1.6972","1.6972"
"3094","1.5315","1.5315","1.5315"
"3095","1.5315","1.5315","1.5315"
"3096","1.4297","1.4297","1.4297"
"3097","1.4297","1.4297","1.4297"
"3098","1.6469","1.6469","1.6469"
"3099","1.6469","1.6469","1.6469"
"3100","1.6564","1.6564","1.6564"
"3101","1.6564","1.6564","1.6564"
"3102","1.7276","1.7276","1.7276"
"3103","1.7276","1.7276","1.7276"
"3104","1.6058","1.6058","1.6058"
"3105","1.6058","1.6058","1.6058"
"3106","1.5607","1.5607","1.5607"
"3107","1.5607","1.5607","1.5607"
"3108","1.9252","1.9252","1.9252"
"3109","1.9252","1.9252","1.9252"
"3110","1.5318","1.5318","1.5318"
"3111","1.5318","1.5318","1.5318"
"3112","1.7056","1.7056","1.7056"
"3113","1.7056","1.7056","1.7056"
"3114","1.635","1.635","1.635"
"3115","1.635","1.635","1.635"
"3116","1.4565","1.4565","1.4565"
"3117","1.4565","1.4565","1.4565"
"3118","1.5939","1.5939","1.5939"
"3119","1.5939","1.5939","1.5939"
"3120","1.6211","1.6211","1.6211"
"3121","1.6211","1.6211","1.6211"
"3122","1.4349","1.4349","1.4349"
"3123","1.4349","1.4349","1.4349"
"3124","1.5253","1.5253","1.5253"
"3125","1.5253","1.5253","1.5253"
"3126","1.7154","1.7154","1.7154"
"3127","1.7154","1.7154","1.7154"
"3128","1.7257","1.7257","1.7257"
"3129","1.7257","1.7257","1.7257"
"3130","1.5537","1.5537","1.5537"
"3131","1.5537","1.5537","1.5537"
"3132","1.5987","1.5987","1.5987"
"3133","1.5987","1.5987","1.5987"
"3134","1.7225","1.7225","1.7225"
"3135","1.7225","1.7225","1.7225"
"3136","1.6446","1.6446","1.6446"
"3137","1.6446","1.6446","1.6446"
"3138","1.928","1.928","1.928"
"3139","1.928","1.928","1.928"
"3140","1.5224","1.5224","1.5224"
"3141","1.5224","1.5224","1.5224"
"3142","1.5493","1.5493","1.5493"
"3143","1.5493","1.5493","1.5493"
"3144","1.5809","1.5809","1.5809"
"3145","1.5809","1.5809","1.5809"
"3146","1.4741","1.4741","1.4741"
"3147","1.4741","1.4741","1.4741"
"3148","1.6455","1.6455","1.6455"
"3149","1.6455","1.6455","1.6455"
"3150","1.3738","1.3738","1.3738"
"3151","1.3738","1.3738","1.3738"
"3152","1.6487","1.6487","1.6487"
"3153","1.6487","1.6487","1.6487"
"3154","1.7017","1.7017","1.7017"
"3155","1.7017","1.7017","1.7017"
"3156","1.5212","1.5212","1.5212"
"3157","1.5212","1.5212","1.5212"
"3158","1.7682","1.7682","1.7682"
"3159","1.7682","1.7682","1.7682"
"3160","1.5686","1.5686","1.5686"
"3161","1.5686","1.5686","1.5686"
"3162","1.6564","1.6564","1.6564"
"3163","1.6564","1.6564","1.6564"
"3164","1.9614","1.9614","1.9614"
"3165","1.9614","1.9614","1.9614"
"3166","1.9412","1.9412","1.9412"
"3167","1.9412","1.9412","1.9412"
"3168","1.5964","1.5964","1.5964"
"3169","1.5964","1.5964","1.5964"
"3170","1.7144","1.7144","1.7144"
"3171","1.7144","1.7144","1.7144"
"3172","1.6931","1.6931","1.6931"
"3173","1.6931","1.6931","1.6931"
"3174","1.683","1.683","1.683"
"3175","1.683","1.683","1.683"
"3176","1.6213","1.6213","1.6213"
"3177","1.6213","1.6213","1.6213"
"3178","1.7958","1.7958","1.7958"
"3179","1.7958","1.7958","1.7958"
"3180","1.6138","1.6138","1.6138"
"3181","1.6138","1.6138","1.6138"
"3182","1.6535","1.6535","1.6535"
"3183","1.6535","1.6535","1.6535"
"3184","1.5737","1.5737","1.5737"
"3185","1.5737","1.5737","1.5737"
"3186","1.4324","1.4324","1.4324"
"3187","1.4324","1.4324","1.4324"
"3188","1.5575","1.5575","1.5575"
"3189","1.5575","1.5575","1.5575"
"3190","1.8652","1.8652","1.8652"
"3191","1.8652","1.8652","1.8652"
"3192","1.4347","1.4347","1.4347"
"3193","1.4347","1.4347","1.4347"
"3194","1.497","1.497","1.497"
"3195","1.497","1.497","1.497"
"3196","1.6059","1.6059","1.6059"
"3197","1.6059","1.6059","1.6059"
"3198","1.381","1.381","1.381"
"3199","1.381","1.381","1.381"
"3200","1.601","1.601","1.601"
"3201","1.601","1.601","1.601"
"3202","1.493","1.493","1.493"
"3203","1.493","1.493","1.493"
"3204","1.4359","1.4359","1.4359"
"3205","1.4359","1.4359","1.4359"
"3206","1.8613","1.8613","1.8613"
"3207","1.8613","1.8613","1.8613"
"3208","1.6741","1.6741","1.6741"
"3209","1.6741","1.6741","1.6741"
"3210","1.6888","1.6888","1.6888"
"3211","1.6888","1.6888","1.6888"
"3212","1.7111","1.7111","1.7111"
"3213","1.7111","1.7111","1.7111"
"3214","1.527","1.527","1.527"
"3215","1.527","1.527","1.527"
"3216","1.6271","1.6271","1.6271"
"3217","1.6271","1.6271","1.6271"
"3218","1.7711","1.7711","1.7711"
"3219","1.7711","1.7711","1.7711"
"3220","1.6216","1.6216","1.6216"
"3221","1.6216","1.6216","1.6216"
"3222","1.7791","1.7791","1.7791"
"3223","1.7791","1.7791","1.7791"
"3224","1.6163","1.6163","1.6163"
"3225","1.6163","1.6163","1.6163"
"3226","1.5254","1.5254","1.5254"
"3227","1.5254","1.5254","1.5254"
"3228","1.5431","1.5431","1.5431"
"3229","1.5431","1.5431","1.5431"
"3230","1.4602","1.4602","1.4602"
"3231","1.4602","1.4602","1.4602"
"3232","1.7101","1.7101","1.7101"
"3233","1.7101","1.7101","1.7101"
"3234","1.703","1.703","1.703"
"3235","1.703","1.703","1.703"
"3236","1.5869","1.5869","1.5869"
"3237","1.5869","1.5869","1.5869"
"3238","1.8052","1.8052","1.8052"
"3239","1.8052","1.8052","1.8052"
"3240","1.8161","1.8161","1.8161"
"3241","1.8161","1.8161","1.8161"
"3242","1.4669","1.4669","1.4669"
"3243","1.4669","1.4669","1.4669"
"3244","1.4499","1.4499","1.4499"
"3245","1.4499","1.4499","1.4499"
"3246","1.5463","1.5463","1.5463"
"3247","1.5463","1.5463","1.5463"
"3248","2.0178","2.0178","2.0178"
"3249","2.0178","2.0178","2.0178"
"3250","1.5416","1.5416","1.5416"
"3251","1.5416","1.5416","1.5416"
"3252","1.5718","1.5718","1.5718"
"3253","1.5718","1.5718","1.5718"
"3254","1.6672","1.6672","1.6672"
"3255","1.6672","1.6672","1.6672"
"3256","1.7571","1.7571","1.7571"
"3257","1.7571","1.7571","1.7571"
"3258","1.8436","1.8436","1.8436"
"3259","1.8436","1.8436","1.8436"
"3260","1.3006","1.3006","1.3006"
"3261","1.3006","1.3006","1.3006"
"3262","1.6449","1.6449","1.6449"
"3263","1.6449","1.6449","1.6449"
"3264","1.6155","1.6155","1.6155"
"3265","1.6155","1.6155","1.6155"
"3266","1.6921","1.6921","1.6921"
"3267","1.6921","1.6921","1.6921"
"3268","1.6097","1.6097","1.6097"
"3269","1.6097","1.6097","1.6097"
"3270","1.839","1.839","1.839"
"3271","1.839","1.839","1.839"
"3272","1.945","1.945","1.945"
"3273","1.945","1.945","1.945"
"3274","1.4853","1.4853","1.4853"
"3275","1.4853","1.4853","1.4853"
"3276","1.6555","1.6555","1.6555"
"3277","1.6555","1.6555","1.6555"
"3278","1.6244","1.6244","1.6244"
"3279","1.6244","1.6244","1.6244"
"3280","1.6285","1.6285","1.6285"
"3281","1.6285","1.6285","1.6285"
"3282","1.5354","1.5354","1.5354"
"3283","1.5354","1.5354","1.5354"
"3284","1.7517","1.7517","1.7517"
"3285","1.7517","1.7517","1.7517"
"3286","1.8069","1.8069","1.8069"
"3287","1.8069","1.8069","1.8069"
"3288","1.527","1.527","1.527"
"3289","1.527","1.527","1.527"
"3290","1.7492","1.7492","1.7492"
"3291","1.7492","1.7492","1.7492"
"3292","1.5565","1.5565","1.5565"
"3293","1.5565","1.5565","1.5565"
"3294","1.5899","1.5899","1.5899"
"3295","1.5899","1.5899","1.5899"
"3296","1.8041","1.8041","1.8041"
"3297","1.8041","1.8041","1.8041"
"3298","1.7174","1.7174","1.7174"
"3299","1.7174","1.7174","1.7174"
"3300","1.6944","1.6944","1.6944"
"3301","1.6944","1.6944","1.6944"
"3302","1.6565","1.6565","1.6565"
"3303","1.6565","1.6565","1.6565"
"3304","1.5626","1.5626","1.5626"
"3305","1.5626","1.5626","1.5626"
"3306","1.7222","1.7222","1.7222"
"3307","1.7222","1.7222","1.7222"
"3308","1.5231","1.5231","1.5231"
"3309","1.5231","1.5231","1.5231"
"3310","1.5845","1.5845","1.5845"
"3311","1.5845","1.5845","1.5845"
"3312","1.5025","1.5025","1.5025"
"3313","1.5025","1.5025","1.5025"
"3314","1.798","1.798","1.798"
"3315","1.798","1.798","1.798"
"3316","1.8072","1.8072","1.8072"
"3317","1.8072","1.8072","1.8072"
"3318","1.7362","1.7362","1.7362"
"3319","1.7362","1.7362","1.7362"
"3320","1.643","1.643","1.643"
"3321","1.643","1.643","1.643"
"3322","1.4669","1.4669","1.4669"
"3323","1.4669","1.4669","1.4669"
"3324","1.3465","1.3465","1.3465"
"3325","1.3465","1.3465","1.3465"
"3326","1.5995","1.5995","1.5995"
"3327","1.5995","1.5995","1.5995"
"3328","1.4503","1.4503","1.4503"
"3329","1.4503","1.4503","1.4503"
"3330","1.6646","1.6646","1.6646"
"3331","1.6646","1.6646","1.6646"
"3332","1.712","1.712","1.712"
"3333","1.712","1.712","1.712"
"3334","1.4159","1.4159","1.4159"
"3335","1.4159","1.4159","1.4159"
"3336","1.9714","1.9714","1.9714"
"3337","1.9714","1.9714","1.9714"
"3338","1.3937","1.3937","1.3937"
"3339","1.3937","1.3937","1.3937"
"3340","1.7066","1.7066","1.7066"
"3341","1.7066","1.7066","1.7066"
"3342","1.5639","1.5639","1.5639"
"3343","1.5639","1.5639","1.5639"
"3344","1.6762","1.6762","1.6762"
"3345","1.6762","1.6762","1.6762"
"3346","1.5942","1.5942","1.5942"
"3347","1.5942","1.5942","1.5942"
"3348","1.6233","1.6233","1.6233"
"3349","1.6233","1.6233","1.6233"
"3350","1.6836","1.6836","1.6836"
"3351","1.6836","1.6836","1.6836"
"3352","1.6236","1.6236","1.6236"
"3353","1.6236","1.6236","1.6236"
"3354","1.5583","1.5583","1.5583"
"3355","1.5583","1.5583","1.5583"
"3356","1.6122","1.6122","1.6122"
"3357","1.6122","1.6122","1.6122"
"3358","1.6231","1.6231","1.6231"
"3359","1.6231","1.6231","1.6231"
"3360","1.5636","1.5636","1.5636"
"3361","1.5636","1.5636","1.5636"
"3362","1.4873","1.4873","1.4873"
"3363","1.4873","1.4873","1.4873"
"3364","1.6784","1.6784","1.6784"
"3365","1.6784","1.6784","1.6784"
"3366","1.3979","1.3979","1.3979"
"3367","1.3979","1.3979","1.3979"
"3368","2.1492","2.1492","2.1492"
"3369","2.1492","2.1492","2.1492"
"3370","1.6449","1.6449","1.6449"
"3371","1.6449","1.6449","1.6449"
"3372","1.623","1.623","1.623"
"3373","1.623","1.623","1.623"
"3374","1.5173","1.5173","1.5173"
"3375","1.5173","1.5173","1.5173"
"3376","1.8219","1.8219","1.8219"
"3377","1.8219","1.8219","1.8219"
"3378","1.7401","1.7401","1.7401"
"3379","1.7401","1.7401","1.7401"
"3380","1.474","1.474","1.474"
"3381","1.474","1.474","1.474"
"3382","1.7699","1.7699","1.7699"
"3383","1.7699","1.7699","1.7699"
"3384","1.6192","1.6192","1.6192"
"3385","1.6192","1.6192","1.6192"
"3386","1.6221","1.6221","1.6221"
"3387","1.6221","1.6221","1.6221"
"3388","1.7375","1.7375","1.7375"
"3389","1.7375","1.7375","1.7375"
"3390","1.5162","1.5162","1.5162"
"3391","1.5162","1.5162","1.5162"
"3392","1.5063","1.5063","1.5063"
"3393","1.5063","1.5063","1.5063"
"3394","1.5908","1.5908","1.5908"
"3395","1.5908","1.5908","1.5908"
"3396","1.8397","1.8397","1.8397"
"3397","1.8397","1.8397","1.8397"
"3398","1.7792","1.7792","1.7792"
"3399","1.7792","1.7792","1.7792"
"3400","1.832","1.832","1.832"
"3401","1.832","1.832","1.832"
"3402","1.6937","1.6937","1.6937"
"3403","1.6937","1.6937","1.6937"
"3404","1.6061","1.6061","1.6061"
"3405","1.6061","1.6061","1.6061"
"3406","1.6654","1.6654","1.6654"
"3407","1.6654","1.6654","1.6654"
"3408","1.783","1.783","1.783"
"3409","1.783","1.783","1.783"
"3410","1.8544","1.8544","1.8544"
"3411","1.8544","1.8544","1.8544"
"3412","1.7891","1.7891","1.7891"
"3413","1.7891","1.7891","1.7891"
"3414","1.736","1.736","1.736"
"3415","1.736","1.736","1.736"
"3416","1.6478","1.6478","1.6478"
"3417","1.6478","1.6478","1.6478"
"3418","1.6231","1.6231","1.6231"
"3419","1.6231","1.6231","1.6231"
"3420","1.8564","1.8564","1.8564"
"3421","1.8564","1.8564","1.8564"
"3422","1.6494","1.6494","1.6494"
"3423","1.6494","1.6494","1.6494"
"3424","1.4751","1.4751","1.4751"
"3425","1.4751","1.4751","1.4751"
"3426","1.4875","1.4875","1.4875"
"3427","1.4875","1.4875","1.4875"
"3428","1.5588","1.5588","1.5588"
"3429","1.5588","1.5588","1.5588"
"3430","1.7395","1.7395","1.7395"
"3431","1.7395","1.7395","1.7395"
"3432","1.3148","1.3148","1.3148"
"3433","1.3148","1.3148","1.3148"
"3434","1.6611","1.6611","1.6611"
"3435","1.6611","1.6611","1.6611"
"3436","1.739","1.739","1.739"
"3437","1.739","1.739","1.739"
"3438","1.5831","1.5831","1.5831"
"3439","1.5831","1.5831","1.5831"
"3440","1.5754","1.5754","1.5754"
"3441","1.5754","1.5754","1.5754"
"3442","1.6651","1.6651","1.6651"
"3443","1.6651","1.6651","1.6651"
"3444","1.6777","1.6777","1.6777"
"3445","1.6777","1.6777","1.6777"
"3446","1.7217","1.7217","1.7217"
"3447","1.7217","1.7217","1.7217"
"3448","1.6063","1.6063","1.6063"
"3449","1.6063","1.6063","1.6063"
"3450","1.6698","1.6698","1.6698"
"3451","1.6698","1.6698","1.6698"
"3452","1.6978","1.6978","1.6978"
"3453","1.6978","1.6978","1.6978"
"3454","1.7083","1.7083","1.7083"
"3455","1.7083","1.7083","1.7083"
"3456","1.5211","1.5211","1.5211"
"3457","1.5211","1.5211","1.5211"
"3458","1.6103","1.6103","1.6103"
"3459","1.6103","1.6103","1.6103"
"3460","1.4094","1.4094","1.4094"
"3461","1.4094","1.4094","1.4094"
"3462","1.6188","1.6188","1.6188"
"3463","1.6188","1.6188","1.6188"
"3464","1.6637","1.6637","1.6637"
"3465","1.6637","1.6637","1.6637"
"3466","1.5862","1.5862","1.5862"
"3467","1.5862","1.5862","1.5862"
"3468","1.8169","1.8169","1.8169"
"3469","1.8169","1.8169","1.8169"
"3470","1.5799","1.5799","1.5799"
"3471","1.5799","1.5799","1.5799"
"3472","1.5899","1.5899","1.5899"
"3473","1.5899","1.5899","1.5899"
"3474","1.6756","1.6756","1.6756"
"3475","1.6756","1.6756","1.6756"
"3476","1.5964","1.5964","1.5964"
"3477","1.5964","1.5964","1.5964"
"3478","1.6175","1.6175","1.6175"
"3479","1.6175","1.6175","1.6175"
"3480","1.5608","1.5608","1.5608"
"3481","1.5608","1.5608","1.5608"
"3482","1.6275","1.6275","1.6275"
"3483","1.6275","1.6275","1.6275"
"3484","1.6725","1.6725","1.6725"
"3485","1.6725","1.6725","1.6725"
"3486","1.5451","1.5451","1.5451"
"3487","1.5451","1.5451","1.5451"
"3488","1.5846","1.5846","1.5846"
"3489","1.5846","1.5846","1.5846"
"3490","1.7921","1.7921","1.7921"
"3491","1.7921","1.7921","1.7921"
"3492","1.7905","1.7905","1.7905"
"3493","1.7905","1.7905","1.7905"
"3494","1.8239","1.8239","1.8239"
"3495","1.8239","1.8239","1.8239"
"3496","1.8707","1.8707","1.8707"
"3497","1.8707","1.8707","1.8707"
"3498","1.5475","1.5475","1.5475"
"3499","1.5475","1.5475","1.5475"
"3500","1.6829","1.6829","1.6829"
"3501","1.6829","1.6829","1.6829"
"3502","1.5612","1.5612","1.5612"
"3503","1.5612","1.5612","1.5612"
"3504","1.6084","1.6084","1.6084"
"3505","1.6084","1.6084","1.6084"
"3506","1.7032","1.7032","1.7032"
"3507","1.7032","1.7032","1.7032"
"3508","1.8092","1.8092","1.8092"
"3509","1.8092","1.8092","1.8092"
"3510","1.6948","1.6948","1.6948"
"3511","1.6948","1.6948","1.6948"
"3512","1.4473","1.4473","1.4473"
"3513","1.4473","1.4473","1.4473"
"3514","1.452","1.452","1.452"
"3515","1.452","1.452","1.452"
"3516","1.6932","1.6932","1.6932"
"3517","1.6932","1.6932","1.6932"
"3518","1.5675","1.5675","1.5675"
"3519","1.5675","1.5675","1.5675"
"3520","1.3514","1.3514","1.3514"
"3521","1.3514","1.3514","1.3514"
"3522","1.924","1.924","1.924"
"3523","1.924","1.924","1.924"
"3524","1.7834","1.7834","1.7834"
"3525","1.7834","1.7834","1.7834"
"3526","1.6228","1.6228","1.6228"
"3527","1.6228","1.6228","1.6228"
"3528","1.3862","1.3862","1.3862"
"3529","1.3862","1.3862","1.3862"
"3530","1.512","1.512","1.512"
"3531","1.512","1.512","1.512"
"3532","1.6243","1.6243","1.6243"
"3533","1.6243","1.6243","1.6243"
"3534","1.7173","1.7173","1.7173"
"3535","1.7173","1.7173","1.7173"
"3536","1.5994","1.5994","1.5994"
"3537","1.5994","1.5994","1.5994"
"3538","1.7094","1.7094","1.7094"
"3539","1.7094","1.7094","1.7094"
"3540","1.5296","1.5296","1.5296"
"3541","1.5296","1.5296","1.5296"
"3542","1.5997","1.5997","1.5997"
"3543","1.5997","1.5997","1.5997"
"3544","1.6867","1.6867","1.6867"
"3545","1.6867","1.6867","1.6867"
"3546","1.7085","1.7085","1.7085"
"3547","1.7085","1.7085","1.7085"
"3548","1.7136","1.7136","1.7136"
"3549","1.7136","1.7136","1.7136"
"3550","1.5855","1.5855","1.5855"
"3551","1.5855","1.5855","1.5855"
"3552","1.574","1.574","1.574"
"3553","1.574","1.574","1.574"
"3554","1.4231","1.4231","1.4231"
"3555","1.4231","1.4231","1.4231"
"3556","1.7455","1.7455","1.7455"
"3557","1.7455","1.7455","1.7455"
"3558","1.4948","1.4948","1.4948"
"3559","1.4948","1.4948","1.4948"
"3560","1.6266","1.6266","1.6266"
"3561","1.6266","1.6266","1.6266"
"3562","1.4099","1.4099","1.4099"
"3563","1.4099","1.4099","1.4099"
"3564","1.7526","1.7526","1.7526"
"3565","1.7526","1.7526","1.7526"
"3566","1.6557","1.6557","1.6557"
"3567","1.6557","1.6557","1.6557"
"3568","1.7401","1.7401","1.7401"
"3569","1.7401","1.7401","1.7401"
"3570","1.5252","1.5252","1.5252"
"3571","1.5252","1.5252","1.5252"
"3572","1.5135","1.5135","1.5135"
"3573","1.5135","1.5135","1.5135"
"3574","1.7003","1.7003","1.7003"
"3575","1.7003","1.7003","1.7003"
"3576","1.3233","1.3233","1.3233"
"3577","1.3233","1.3233","1.3233"
"3578","1.578","1.578","1.578"
"3579","1.578","1.578","1.578"
"3580","1.6265","1.6265","1.6265"
"3581","1.6265","1.6265","1.6265"
"3582","1.5973","1.5973","1.5973"
