"Step","clear-eon-65 - train/loss","clear-eon-65 - train/loss__MIN","clear-eon-65 - train/loss__MAX"
"2879","1.991","1.991","1.991"
"2880","2.1027","2.1027","2.1027"
"2881","2.1027","2.1027","2.1027"
"2882","1.9219","1.9219","1.9219"
"2883","1.9219","1.9219","1.9219"
"2884","1.9383","1.9383","1.9383"
"2885","1.9383","1.9383","1.9383"
"2886","1.9896","1.9896","1.9896"
"2887","1.9896","1.9896","1.9896"
"2888","1.8021","1.8021","1.8021"
"2889","1.8021","1.8021","1.8021"
"2890","1.8809","1.8809","1.8809"
"2891","1.8809","1.8809","1.8809"
"2892","1.8464","1.8464","1.8464"
"2893","1.8464","1.8464","1.8464"
"2894","1.8265","1.8265","1.8265"
"2895","1.8265","1.8265","1.8265"
"2896","1.7827","1.7827","1.7827"
"2897","1.7827","1.7827","1.7827"
"2898","1.9601","1.9601","1.9601"
"2899","1.9601","1.9601","1.9601"
"2900","2.2984","2.2984","2.2984"
"2901","2.2984","2.2984","2.2984"
"2902","1.8254","1.8254","1.8254"
"2903","1.8254","1.8254","1.8254"
"2904","1.8098","1.8098","1.8098"
"2905","1.8098","1.8098","1.8098"
"2906","1.9489","1.9489","1.9489"
"2907","1.9489","1.9489","1.9489"
"2908","1.7674","1.7674","1.7674"
"2909","1.7674","1.7674","1.7674"
"2910","2.0226","2.0226","2.0226"
"2911","2.0226","2.0226","2.0226"
"2912","2.0452","2.0452","2.0452"
"2913","2.0452","2.0452","2.0452"
"2914","1.734","1.734","1.734"
"2915","1.734","1.734","1.734"
"2916","1.7595","1.7595","1.7595"
"2917","1.7595","1.7595","1.7595"
"2918","1.7296","1.7296","1.7296"
"2919","1.7296","1.7296","1.7296"
"2920","1.8426","1.8426","1.8426"
"2921","1.8426","1.8426","1.8426"
"2922","1.9602","1.9602","1.9602"
"2923","1.9602","1.9602","1.9602"
"2924","1.906","1.906","1.906"
"2925","1.906","1.906","1.906"
"2926","1.8889","1.8889","1.8889"
"2927","1.8889","1.8889","1.8889"
"2928","1.7771","1.7771","1.7771"
"2929","1.7771","1.7771","1.7771"
"2930","1.7659","1.7659","1.7659"
"2931","1.7659","1.7659","1.7659"
"2932","1.9758","1.9758","1.9758"
"2933","1.9758","1.9758","1.9758"
"2934","1.8095","1.8095","1.8095"
"2935","1.8095","1.8095","1.8095"
"2936","1.9409","1.9409","1.9409"
"2937","1.9409","1.9409","1.9409"
"2938","1.7707","1.7707","1.7707"
"2939","1.7707","1.7707","1.7707"
"2940","1.7524","1.7524","1.7524"
"2941","1.7524","1.7524","1.7524"
"2942","2.1977","2.1977","2.1977"
"2943","2.1977","2.1977","2.1977"
"2944","1.7795","1.7795","1.7795"
"2945","1.7795","1.7795","1.7795"
"2946","1.8109","1.8109","1.8109"
"2947","1.8109","1.8109","1.8109"
"2948","1.8851","1.8851","1.8851"
"2949","1.8851","1.8851","1.8851"
"2950","1.9772","1.9772","1.9772"
"2951","1.9772","1.9772","1.9772"
"2952","2.1066","2.1066","2.1066"
"2953","2.1066","2.1066","2.1066"
"2954","1.778","1.778","1.778"
"2955","1.778","1.778","1.778"
"2956","1.7893","1.7893","1.7893"
"2957","1.7893","1.7893","1.7893"
"2958","1.8802","1.8802","1.8802"
"2959","1.8802","1.8802","1.8802"
"2960","1.9515","1.9515","1.9515"
"2961","1.9515","1.9515","1.9515"
"2962","2.044","2.044","2.044"
"2963","2.044","2.044","2.044"
"2964","1.9536","1.9536","1.9536"
"2965","1.9536","1.9536","1.9536"
"2966","1.7892","1.7892","1.7892"
"2967","1.7892","1.7892","1.7892"
"2968","2.0551","2.0551","2.0551"
"2969","2.0551","2.0551","2.0551"
"2970","2.1125","2.1125","2.1125"
"2971","2.1125","2.1125","2.1125"
"2972","2.0752","2.0752","2.0752"
"2973","2.0752","2.0752","2.0752"
"2974","1.8368","1.8368","1.8368"
"2975","1.8368","1.8368","1.8368"
"2976","1.8695","1.8695","1.8695"
"2977","1.8695","1.8695","1.8695"
"2978","1.7286","1.7286","1.7286"
"2979","1.7286","1.7286","1.7286"
"2980","2.1217","2.1217","2.1217"
"2981","2.1217","2.1217","2.1217"
"2982","1.9973","1.9973","1.9973"
"2983","1.9973","1.9973","1.9973"
"2984","2.0035","2.0035","2.0035"
"2985","2.0035","2.0035","2.0035"
"2986","1.8091","1.8091","1.8091"
"2987","1.8091","1.8091","1.8091"
"2988","1.767","1.767","1.767"
"2989","1.767","1.767","1.767"
"2990","2.0408","2.0408","2.0408"
"2991","2.0408","2.0408","2.0408"
"2992","2.0453","2.0453","2.0453"
"2993","2.0453","2.0453","2.0453"
"2994","2.1261","2.1261","2.1261"
"2995","2.1261","2.1261","2.1261"
"2996","1.9668","1.9668","1.9668"
"2997","1.9668","1.9668","1.9668"
"2998","1.7236","1.7236","1.7236"
"2999","1.7236","1.7236","1.7236"
"3000","1.8348","1.8348","1.8348"
"3001","1.8348","1.8348","1.8348"
"3002","2.1054","2.1054","2.1054"
"3003","2.1054","2.1054","2.1054"
"3004","1.8277","1.8277","1.8277"
"3005","1.8277","1.8277","1.8277"
"3006","1.8905","1.8905","1.8905"
"3007","1.8905","1.8905","1.8905"
"3008","1.9366","1.9366","1.9366"
"3009","1.9366","1.9366","1.9366"
"3010","1.9597","1.9597","1.9597"
"3011","1.9597","1.9597","1.9597"
"3012","2.1209","2.1209","2.1209"
"3013","2.1209","2.1209","2.1209"
"3014","2.0866","2.0866","2.0866"
"3015","2.0866","2.0866","2.0866"
"3016","1.8174","1.8174","1.8174"
"3017","1.8174","1.8174","1.8174"
"3018","1.8186","1.8186","1.8186"
"3019","1.8186","1.8186","1.8186"
"3020","1.9374","1.9374","1.9374"
"3021","1.9374","1.9374","1.9374"
"3022","1.934","1.934","1.934"
"3023","1.934","1.934","1.934"
"3024","2.2282","2.2282","2.2282"
"3025","2.2282","2.2282","2.2282"
"3026","2.0569","2.0569","2.0569"
"3027","2.0569","2.0569","2.0569"
"3028","1.7717","1.7717","1.7717"
"3029","1.7717","1.7717","1.7717"
"3030","1.915","1.915","1.915"
"3031","1.915","1.915","1.915"
"3032","1.7742","1.7742","1.7742"
"3033","1.7742","1.7742","1.7742"
"3034","1.783","1.783","1.783"
"3035","1.783","1.783","1.783"
"3036","2.1242","2.1242","2.1242"
"3037","2.1242","2.1242","2.1242"
"3038","1.7553","1.7553","1.7553"
"3039","1.7553","1.7553","1.7553"
"3040","1.885","1.885","1.885"
"3041","1.885","1.885","1.885"
"3042","2.0624","2.0624","2.0624"
"3043","2.0624","2.0624","2.0624"
"3044","1.761","1.761","1.761"
"3045","1.761","1.761","1.761"
"3046","1.9418","1.9418","1.9418"
"3047","1.9418","1.9418","1.9418"
"3048","2.0511","2.0511","2.0511"
"3049","2.0511","2.0511","2.0511"
"3050","2.0134","2.0134","2.0134"
"3051","2.0134","2.0134","2.0134"
"3052","2.0909","2.0909","2.0909"
"3053","2.0909","2.0909","2.0909"
"3054","1.9569","1.9569","1.9569"
"3055","1.9569","1.9569","1.9569"
"3056","2.0265","2.0265","2.0265"
"3057","2.0265","2.0265","2.0265"
"3058","1.8689","1.8689","1.8689"
"3059","1.8689","1.8689","1.8689"
"3060","1.8854","1.8854","1.8854"
"3061","1.8854","1.8854","1.8854"
"3062","1.8824","1.8824","1.8824"
"3063","1.8824","1.8824","1.8824"
"3064","1.8717","1.8717","1.8717"
"3065","1.8717","1.8717","1.8717"
"3066","1.7791","1.7791","1.7791"
"3067","1.7791","1.7791","1.7791"
"3068","1.8524","1.8524","1.8524"
"3069","1.8524","1.8524","1.8524"
"3070","1.9095","1.9095","1.9095"
"3071","1.9095","1.9095","1.9095"
"3072","2.0468","2.0468","2.0468"
"3073","2.0468","2.0468","2.0468"
"3074","2.0971","2.0971","2.0971"
"3075","2.0971","2.0971","2.0971"
"3076","2.1177","2.1177","2.1177"
"3077","2.1177","2.1177","2.1177"
"3078","1.9961","1.9961","1.9961"
"3079","1.9961","1.9961","1.9961"
"3080","2.0765","2.0765","2.0765"
"3081","2.0765","2.0765","2.0765"
"3082","2","2","2"
"3083","2","2","2"
"3084","1.9489","1.9489","1.9489"
"3085","1.9489","1.9489","1.9489"
"3086","1.973","1.973","1.973"
"3087","1.973","1.973","1.973"
"3088","2.1203","2.1203","2.1203"
"3089","2.1203","2.1203","2.1203"
"3090","1.8932","1.8932","1.8932"
"3091","1.8932","1.8932","1.8932"
"3092","1.9677","1.9677","1.9677"
"3093","1.9677","1.9677","1.9677"
"3094","1.8225","1.8225","1.8225"
"3095","1.8225","1.8225","1.8225"
"3096","1.7493","1.7493","1.7493"
"3097","1.7493","1.7493","1.7493"
"3098","1.9368","1.9368","1.9368"
"3099","1.9368","1.9368","1.9368"
"3100","2.054","2.054","2.054"
"3101","2.054","2.054","2.054"
"3102","1.9566","1.9566","1.9566"
"3103","1.9566","1.9566","1.9566"
"3104","1.9067","1.9067","1.9067"
"3105","1.9067","1.9067","1.9067"
"3106","1.7888","1.7888","1.7888"
"3107","1.7888","1.7888","1.7888"
"3108","2.3169","2.3169","2.3169"
"3109","2.3169","2.3169","2.3169"
"3110","1.812","1.812","1.812"
"3111","1.812","1.812","1.812"
"3112","1.897","1.897","1.897"
"3113","1.897","1.897","1.897"
"3114","1.8946","1.8946","1.8946"
"3115","1.8946","1.8946","1.8946"
"3116","1.8021","1.8021","1.8021"
"3117","1.8021","1.8021","1.8021"
"3118","1.97","1.97","1.97"
"3119","1.97","1.97","1.97"
"3120","1.9966","1.9966","1.9966"
"3121","1.9966","1.9966","1.9966"
"3122","1.6086","1.6086","1.6086"
"3123","1.6086","1.6086","1.6086"
"3124","1.8441","1.8441","1.8441"
"3125","1.8441","1.8441","1.8441"
"3126","1.9942","1.9942","1.9942"
"3127","1.9942","1.9942","1.9942"
"3128","2.048","2.048","2.048"
"3129","2.048","2.048","2.048"
"3130","1.7865","1.7865","1.7865"
"3131","1.7865","1.7865","1.7865"
"3132","1.7697","1.7697","1.7697"
"3133","1.7697","1.7697","1.7697"
"3134","2.0577","2.0577","2.0577"
"3135","2.0577","2.0577","2.0577"
"3136","1.9112","1.9112","1.9112"
"3137","1.9112","1.9112","1.9112"
"3138","2.1437","2.1437","2.1437"
"3139","2.1437","2.1437","2.1437"
"3140","1.86","1.86","1.86"
"3141","1.86","1.86","1.86"
"3142","1.893","1.893","1.893"
"3143","1.893","1.893","1.893"
"3144","1.9451","1.9451","1.9451"
"3145","1.9451","1.9451","1.9451"
"3146","1.6981","1.6981","1.6981"
"3147","1.6981","1.6981","1.6981"
"3148","1.8843","1.8843","1.8843"
"3149","1.8843","1.8843","1.8843"
"3150","1.5846","1.5846","1.5846"
"3151","1.5846","1.5846","1.5846"
"3152","2.0189","2.0189","2.0189"
"3153","2.0189","2.0189","2.0189"
"3154","1.9847","1.9847","1.9847"
"3155","1.9847","1.9847","1.9847"
"3156","1.6626","1.6626","1.6626"
"3157","1.6626","1.6626","1.6626"
"3158","2.0288","2.0288","2.0288"
"3159","2.0288","2.0288","2.0288"
"3160","1.9188","1.9188","1.9188"
"3161","1.9188","1.9188","1.9188"
"3162","1.9917","1.9917","1.9917"
"3163","1.9917","1.9917","1.9917"
"3164","2.1986","2.1986","2.1986"
"3165","2.1986","2.1986","2.1986"
"3166","2.3325","2.3325","2.3325"
"3167","2.3325","2.3325","2.3325"
"3168","1.9331","1.9331","1.9331"
"3169","1.9331","1.9331","1.9331"
"3170","2.0532","2.0532","2.0532"
"3171","2.0532","2.0532","2.0532"
"3172","2.0324","2.0324","2.0324"
"3173","2.0324","2.0324","2.0324"
"3174","2.1148","2.1148","2.1148"
"3175","2.1148","2.1148","2.1148"
"3176","1.8433","1.8433","1.8433"
"3177","1.8433","1.8433","1.8433"
"3178","2.0651","2.0651","2.0651"
"3179","2.0651","2.0651","2.0651"
"3180","1.8553","1.8553","1.8553"
"3181","1.8553","1.8553","1.8553"
"3182","1.841","1.841","1.841"
"3183","1.841","1.841","1.841"
"3184","1.9192","1.9192","1.9192"
"3185","1.9192","1.9192","1.9192"
"3186","1.6394","1.6394","1.6394"
"3187","1.6394","1.6394","1.6394"
"3188","1.966","1.966","1.966"
"3189","1.966","1.966","1.966"
"3190","2.1006","2.1006","2.1006"
"3191","2.1006","2.1006","2.1006"
"3192","1.8109","1.8109","1.8109"
"3193","1.8109","1.8109","1.8109"
"3194","1.7597","1.7597","1.7597"
"3195","1.7597","1.7597","1.7597"
"3196","1.8576","1.8576","1.8576"
"3197","1.8576","1.8576","1.8576"
"3198","1.7674","1.7674","1.7674"
"3199","1.7674","1.7674","1.7674"
"3200","1.965","1.965","1.965"
"3201","1.965","1.965","1.965"
"3202","1.6582","1.6582","1.6582"
"3203","1.6582","1.6582","1.6582"
"3204","1.7218","1.7218","1.7218"
"3205","1.7218","1.7218","1.7218"
"3206","2.2088","2.2088","2.2088"
"3207","2.2088","2.2088","2.2088"
"3208","1.9562","1.9562","1.9562"
"3209","1.9562","1.9562","1.9562"
"3210","1.9551","1.9551","1.9551"
"3211","1.9551","1.9551","1.9551"
"3212","2.0191","2.0191","2.0191"
"3213","2.0191","2.0191","2.0191"
"3214","1.8401","1.8401","1.8401"
"3215","1.8401","1.8401","1.8401"
"3216","1.9781","1.9781","1.9781"
"3217","1.9781","1.9781","1.9781"
"3218","2.0277","2.0277","2.0277"
"3219","2.0277","2.0277","2.0277"
"3220","2.0271","2.0271","2.0271"
"3221","2.0271","2.0271","2.0271"
"3222","2.0797","2.0797","2.0797"
"3223","2.0797","2.0797","2.0797"
"3224","1.9387","1.9387","1.9387"
"3225","1.9387","1.9387","1.9387"
"3226","1.8942","1.8942","1.8942"
"3227","1.8942","1.8942","1.8942"
"3228","1.8368","1.8368","1.8368"
"3229","1.8368","1.8368","1.8368"
"3230","1.7844","1.7844","1.7844"
"3231","1.7844","1.7844","1.7844"
"3232","2.0331","2.0331","2.0331"
"3233","2.0331","2.0331","2.0331"
"3234","1.9188","1.9188","1.9188"
"3235","1.9188","1.9188","1.9188"
"3236","1.9149","1.9149","1.9149"
"3237","1.9149","1.9149","1.9149"
"3238","2.0095","2.0095","2.0095"
"3239","2.0095","2.0095","2.0095"
"3240","2.1718","2.1718","2.1718"
"3241","2.1718","2.1718","2.1718"
"3242","1.749","1.749","1.749"
"3243","1.749","1.749","1.749"
"3244","1.7241","1.7241","1.7241"
"3245","1.7241","1.7241","1.7241"
"3246","1.8952","1.8952","1.8952"
"3247","1.8952","1.8952","1.8952"
"3248","2.4199","2.4199","2.4199"
"3249","2.4199","2.4199","2.4199"
"3250","1.9384","1.9384","1.9384"
"3251","1.9384","1.9384","1.9384"
"3252","1.7407","1.7407","1.7407"
"3253","1.7407","1.7407","1.7407"
"3254","1.9165","1.9165","1.9165"
"3255","1.9165","1.9165","1.9165"
"3256","1.9593","1.9593","1.9593"
"3257","1.9593","1.9593","1.9593"
"3258","1.9831","1.9831","1.9831"
"3259","1.9831","1.9831","1.9831"
"3260","1.5466","1.5466","1.5466"
"3261","1.5466","1.5466","1.5466"
"3262","1.9717","1.9717","1.9717"
"3263","1.9717","1.9717","1.9717"
"3264","1.9636","1.9636","1.9636"
"3265","1.9636","1.9636","1.9636"
"3266","1.9932","1.9932","1.9932"
"3267","1.9932","1.9932","1.9932"
"3268","1.9412","1.9412","1.9412"
"3269","1.9412","1.9412","1.9412"
"3270","2.0815","2.0815","2.0815"
"3271","2.0815","2.0815","2.0815"
"3272","2.1687","2.1687","2.1687"
"3273","2.1687","2.1687","2.1687"
"3274","1.7883","1.7883","1.7883"
"3275","1.7883","1.7883","1.7883"
"3276","2.0093","2.0093","2.0093"
"3277","2.0093","2.0093","2.0093"
"3278","1.8535","1.8535","1.8535"
"3279","1.8535","1.8535","1.8535"
"3280","1.7351","1.7351","1.7351"
"3281","1.7351","1.7351","1.7351"
"3282","1.7629","1.7629","1.7629"
"3283","1.7629","1.7629","1.7629"
"3284","1.9963","1.9963","1.9963"
"3285","1.9963","1.9963","1.9963"
"3286","2.046","2.046","2.046"
"3287","2.046","2.046","2.046"
"3288","1.7632","1.7632","1.7632"
"3289","1.7632","1.7632","1.7632"
"3290","2.038","2.038","2.038"
"3291","2.038","2.038","2.038"
"3292","1.7171","1.7171","1.7171"
"3293","1.7171","1.7171","1.7171"
"3294","1.793","1.793","1.793"
"3295","1.793","1.793","1.793"
"3296","2.111","2.111","2.111"
"3297","2.111","2.111","2.111"
"3298","2.0374","2.0374","2.0374"
"3299","2.0374","2.0374","2.0374"
"3300","2.0468","2.0468","2.0468"
"3301","2.0468","2.0468","2.0468"
"3302","1.8686","1.8686","1.8686"
"3303","1.8686","1.8686","1.8686"
"3304","1.9553","1.9553","1.9553"
"3305","1.9553","1.9553","1.9553"
"3306","2.141","2.141","2.141"
"3307","2.141","2.141","2.141"
"3308","1.7249","1.7249","1.7249"
"3309","1.7249","1.7249","1.7249"
"3310","1.8235","1.8235","1.8235"
"3311","1.8235","1.8235","1.8235"
"3312","1.8241","1.8241","1.8241"
"3313","1.8241","1.8241","1.8241"
"3314","2.1383","2.1383","2.1383"
"3315","2.1383","2.1383","2.1383"
"3316","2.0268","2.0268","2.0268"
"3317","2.0268","2.0268","2.0268"
"3318","2.0157","2.0157","2.0157"
"3319","2.0157","2.0157","2.0157"
"3320","1.9686","1.9686","1.9686"
"3321","1.9686","1.9686","1.9686"
"3322","1.8238","1.8238","1.8238"
"3323","1.8238","1.8238","1.8238"
"3324","1.5777","1.5777","1.5777"
"3325","1.5777","1.5777","1.5777"
"3326","1.8001","1.8001","1.8001"
"3327","1.8001","1.8001","1.8001"
"3328","1.6438","1.6438","1.6438"
"3329","1.6438","1.6438","1.6438"
"3330","2.0476","2.0476","2.0476"
"3331","2.0476","2.0476","2.0476"
"3332","1.9287","1.9287","1.9287"
"3333","1.9287","1.9287","1.9287"
"3334","1.6605","1.6605","1.6605"
"3335","1.6605","1.6605","1.6605"
"3336","2.3785","2.3785","2.3785"
"3337","2.3785","2.3785","2.3785"
"3338","1.6995","1.6995","1.6995"
"3339","1.6995","1.6995","1.6995"
"3340","1.9549","1.9549","1.9549"
"3341","1.9549","1.9549","1.9549"
"3342","1.8208","1.8208","1.8208"
"3343","1.8208","1.8208","1.8208"
"3344","1.9608","1.9608","1.9608"
"3345","1.9608","1.9608","1.9608"
"3346","1.9251","1.9251","1.9251"
"3347","1.9251","1.9251","1.9251"
"3348","1.9037","1.9037","1.9037"
"3349","1.9037","1.9037","1.9037"
"3350","1.9504","1.9504","1.9504"
"3351","1.9504","1.9504","1.9504"
"3352","1.9145","1.9145","1.9145"
"3353","1.9145","1.9145","1.9145"
"3354","1.9251","1.9251","1.9251"
"3355","1.9251","1.9251","1.9251"
"3356","1.9373","1.9373","1.9373"
"3357","1.9373","1.9373","1.9373"
"3358","1.9354","1.9354","1.9354"
"3359","1.9354","1.9354","1.9354"
"3360","1.9221","1.9221","1.9221"
"3361","1.9221","1.9221","1.9221"
"3362","1.7275","1.7275","1.7275"
"3363","1.7275","1.7275","1.7275"
"3364","1.9332","1.9332","1.9332"
"3365","1.9332","1.9332","1.9332"
"3366","1.7615","1.7615","1.7615"
"3367","1.7615","1.7615","1.7615"
"3368","2.4624","2.4624","2.4624"
"3369","2.4624","2.4624","2.4624"
"3370","1.8782","1.8782","1.8782"
"3371","1.8782","1.8782","1.8782"
"3372","1.8082","1.8082","1.8082"
"3373","1.8082","1.8082","1.8082"
"3374","1.7552","1.7552","1.7552"
"3375","1.7552","1.7552","1.7552"
"3376","2.1772","2.1772","2.1772"
"3377","2.1772","2.1772","2.1772"
"3378","1.8752","1.8752","1.8752"
"3379","1.8752","1.8752","1.8752"
"3380","1.7453","1.7453","1.7453"
"3381","1.7453","1.7453","1.7453"
"3382","2.0123","2.0123","2.0123"
"3383","2.0123","2.0123","2.0123"
"3384","1.8003","1.8003","1.8003"
"3385","1.8003","1.8003","1.8003"
"3386","1.8794","1.8794","1.8794"
"3387","1.8794","1.8794","1.8794"
"3388","1.9155","1.9155","1.9155"
"3389","1.9155","1.9155","1.9155"
"3390","1.8683","1.8683","1.8683"
"3391","1.8683","1.8683","1.8683"
"3392","1.6674","1.6674","1.6674"
"3393","1.6674","1.6674","1.6674"
"3394","1.7679","1.7679","1.7679"
"3395","1.7679","1.7679","1.7679"
"3396","1.946","1.946","1.946"
"3397","1.946","1.946","1.946"
"3398","2.0502","2.0502","2.0502"
"3399","2.0502","2.0502","2.0502"
"3400","2.3128","2.3128","2.3128"
"3401","2.3128","2.3128","2.3128"
"3402","1.9743","1.9743","1.9743"
"3403","1.9743","1.9743","1.9743"
"3404","1.9997","1.9997","1.9997"
"3405","1.9997","1.9997","1.9997"
"3406","1.8939","1.8939","1.8939"
"3407","1.8939","1.8939","1.8939"
"3408","1.9454","1.9454","1.9454"
"3409","1.9454","1.9454","1.9454"
"3410","2.1639","2.1639","2.1639"
"3411","2.1639","2.1639","2.1639"
"3412","2.0007","2.0007","2.0007"
"3413","2.0007","2.0007","2.0007"
"3414","1.992","1.992","1.992"
"3415","1.992","1.992","1.992"
"3416","1.9492","1.9492","1.9492"
"3417","1.9492","1.9492","1.9492"
"3418","1.9907","1.9907","1.9907"
"3419","1.9907","1.9907","1.9907"
"3420","2.1013","2.1013","2.1013"
"3421","2.1013","2.1013","2.1013"
"3422","1.9311","1.9311","1.9311"
"3423","1.9311","1.9311","1.9311"
"3424","1.8207","1.8207","1.8207"
"3425","1.8207","1.8207","1.8207"
"3426","1.745","1.745","1.745"
"3427","1.745","1.745","1.745"
"3428","1.7584","1.7584","1.7584"
"3429","1.7584","1.7584","1.7584"
"3430","1.9622","1.9622","1.9622"
"3431","1.9622","1.9622","1.9622"
"3432","1.7423","1.7423","1.7423"
"3433","1.7423","1.7423","1.7423"
"3434","1.9304","1.9304","1.9304"
"3435","1.9304","1.9304","1.9304"
"3436","1.8961","1.8961","1.8961"
"3437","1.8961","1.8961","1.8961"
"3438","2.144","2.144","2.144"
"3439","2.144","2.144","2.144"
"3440","1.767","1.767","1.767"
"3441","1.767","1.767","1.767"
"3442","1.8001","1.8001","1.8001"
"3443","1.8001","1.8001","1.8001"
"3444","1.913","1.913","1.913"
"3445","1.913","1.913","1.913"
"3446","1.9589","1.9589","1.9589"
"3447","1.9589","1.9589","1.9589"
"3448","1.8765","1.8765","1.8765"
"3449","1.8765","1.8765","1.8765"
"3450","1.8964","1.8964","1.8964"
"3451","1.8964","1.8964","1.8964"
"3452","1.9435","1.9435","1.9435"
"3453","1.9435","1.9435","1.9435"
"3454","1.9729","1.9729","1.9729"
"3455","1.9729","1.9729","1.9729"
"3456","1.7529","1.7529","1.7529"
"3457","1.7529","1.7529","1.7529"
"3458","1.8321","1.8321","1.8321"
"3459","1.8321","1.8321","1.8321"
"3460","1.6594","1.6594","1.6594"
"3461","1.6594","1.6594","1.6594"
"3462","1.7887","1.7887","1.7887"
"3463","1.7887","1.7887","1.7887"
"3464","2.0117","2.0117","2.0117"
"3465","2.0117","2.0117","2.0117"
"3466","1.8157","1.8157","1.8157"
"3467","1.8157","1.8157","1.8157"
"3468","1.9712","1.9712","1.9712"
"3469","1.9712","1.9712","1.9712"
"3470","1.8684","1.8684","1.8684"
"3471","1.8684","1.8684","1.8684"
"3472","1.8403","1.8403","1.8403"
"3473","1.8403","1.8403","1.8403"
"3474","1.8645","1.8645","1.8645"
"3475","1.8645","1.8645","1.8645"
"3476","1.9821","1.9821","1.9821"
"3477","1.9821","1.9821","1.9821"
"3478","1.9123","1.9123","1.9123"
"3479","1.9123","1.9123","1.9123"
"3480","1.8373","1.8373","1.8373"
"3481","1.8373","1.8373","1.8373"
"3482","1.8211","1.8211","1.8211"
"3483","1.8211","1.8211","1.8211"
"3484","2.0015","2.0015","2.0015"
"3485","2.0015","2.0015","2.0015"
"3486","1.7368","1.7368","1.7368"
"3487","1.7368","1.7368","1.7368"
"3488","1.9535","1.9535","1.9535"
"3489","1.9535","1.9535","1.9535"
"3490","2.0748","2.0748","2.0748"
"3491","2.0748","2.0748","2.0748"
"3492","2.0562","2.0562","2.0562"
"3493","2.0562","2.0562","2.0562"
"3494","2.0586","2.0586","2.0586"
"3495","2.0586","2.0586","2.0586"
"3496","1.9995","1.9995","1.9995"
"3497","1.9995","1.9995","1.9995"
"3498","1.8314","1.8314","1.8314"
"3499","1.8314","1.8314","1.8314"
"3500","2.0325","2.0325","2.0325"
"3501","2.0325","2.0325","2.0325"
"3502","1.8204","1.8204","1.8204"
"3503","1.8204","1.8204","1.8204"
"3504","1.7957","1.7957","1.7957"
"3505","1.7957","1.7957","1.7957"
"3506","1.9152","1.9152","1.9152"
"3507","1.9152","1.9152","1.9152"
"3508","2.1774","2.1774","2.1774"
"3509","2.1774","2.1774","2.1774"
"3510","1.9564","1.9564","1.9564"
"3511","1.9564","1.9564","1.9564"
"3512","1.8485","1.8485","1.8485"
"3513","1.8485","1.8485","1.8485"
"3514","1.7981","1.7981","1.7981"
"3515","1.7981","1.7981","1.7981"
"3516","1.8839","1.8839","1.8839"
"3517","1.8839","1.8839","1.8839"
"3518","1.8008","1.8008","1.8008"
"3519","1.8008","1.8008","1.8008"
"3520","1.5922","1.5922","1.5922"
"3521","1.5922","1.5922","1.5922"
"3522","2.1421","2.1421","2.1421"
"3523","2.1421","2.1421","2.1421"
"3524","1.9877","1.9877","1.9877"
"3525","1.9877","1.9877","1.9877"
"3526","1.949","1.949","1.949"
"3527","1.949","1.949","1.949"
"3528","1.6743","1.6743","1.6743"
"3529","1.6743","1.6743","1.6743"
"3530","1.8562","1.8562","1.8562"
"3531","1.8562","1.8562","1.8562"
"3532","1.8705","1.8705","1.8705"
"3533","1.8705","1.8705","1.8705"
"3534","1.955","1.955","1.955"
"3535","1.955","1.955","1.955"
"3536","1.8772","1.8772","1.8772"
"3537","1.8772","1.8772","1.8772"
"3538","2.0125","2.0125","2.0125"
"3539","2.0125","2.0125","2.0125"
"3540","1.761","1.761","1.761"
"3541","1.761","1.761","1.761"
"3542","1.8841","1.8841","1.8841"
"3543","1.8841","1.8841","1.8841"
"3544","1.9503","1.9503","1.9503"
"3545","1.9503","1.9503","1.9503"
"3546","2.01","2.01","2.01"
"3547","2.01","2.01","2.01"
"3548","2.1217","2.1217","2.1217"
"3549","2.1217","2.1217","2.1217"
"3550","1.9544","1.9544","1.9544"
"3551","1.9544","1.9544","1.9544"
"3552","1.9591","1.9591","1.9591"
"3553","1.9591","1.9591","1.9591"
"3554","1.6761","1.6761","1.6761"
"3555","1.6761","1.6761","1.6761"
"3556","2.0942","2.0942","2.0942"
"3557","2.0942","2.0942","2.0942"
"3558","1.7184","1.7184","1.7184"
"3559","1.7184","1.7184","1.7184"
"3560","1.9502","1.9502","1.9502"
"3561","1.9502","1.9502","1.9502"
"3562","1.74","1.74","1.74"
"3563","1.74","1.74","1.74"
"3564","2.0989","2.0989","2.0989"
"3565","2.0989","2.0989","2.0989"
"3566","1.9609","1.9609","1.9609"
"3567","1.9609","1.9609","1.9609"
"3568","1.9575","1.9575","1.9575"
"3569","1.9575","1.9575","1.9575"
"3570","1.8034","1.8034","1.8034"
"3571","1.8034","1.8034","1.8034"
"3572","1.7592","1.7592","1.7592"
"3573","1.7592","1.7592","1.7592"
"3574","1.9481","1.9481","1.9481"
"3575","1.9481","1.9481","1.9481"
"3576","1.6176","1.6176","1.6176"
"3577","1.6176","1.6176","1.6176"
"3578","1.8149","1.8149","1.8149"
"3579","1.8149","1.8149","1.8149"
"3580","1.8674","1.8674","1.8674"
"3581","1.8674","1.8674","1.8674"
"3582","1.8506","1.8506","1.8506"
"3583","1.8506","1.8506","1.8506"
"3584","2.1226","2.1226","2.1226"
"3585","2.1226","2.1226","2.1226"
"3586","1.7846","1.7846","1.7846"
"3587","1.7846","1.7846","1.7846"
